"","Nest_ID","Fate_cat","Year_located","Project_ID","Transect_ID2","Trt_cat","Nest_Ht","cosOrientation","Init_day","Tree_sp","Trees_2550","Trees_50","pPIPO","a1000_areacv2","a1000_contag","a1000_np1","a1000_Ha","a1000_RxBu","maxTmax_C","meanTmax_C","maxPpt_mm","meanPpt_mm","exposure","prevStage"
"129","EMMAOR_NPRONGC1-01A_2019","success",2019,"EMMAOR","141","B",1.7,0.224951054343865,140,"PIPO",16.6666666666667,12.5,1,165.4450073,45.5554008,23,0,95.5087967,28.076000213623,21.3447586771042,8.87199974060059,0.519011496155271,50,"N"
"130","EMMAOR_NPRONGC2-01A_2015","success",2015,"EMMAOR","EMMAOR_PRONGC2","HB",1.65,-0.438371146789078,147,"PIPO",91.6666666666667,2.5,1,258.355011,28.7031002,52,19.6539001,77.4834976,34.109001159668,25.9560059138707,3.15799999237061,0.372678569739773,41,"N"
"131","EMMAOR_NPRONGC2-01A_2019","failure",2019,"EMMAOR","EMMAOR_PRONGC2","HB",1.7,-0.819152044288992,NA,"PIPO",41.6666666666667,0,0.8,280.0159912,28.6798992,49,18.5685005,72.8172989,27.818000793457,20.8216010836455,4.35900020599365,0.270903853363752,19,"I"
"132","EMMAOR_NPRONGC2-08A_2019","failure",2019,"EMMAOR","EMMAOR_PRONGC2","HB",2.4,-0.615661475325658,152,"PIPO",75,10,0.769230769230769,429.5859985,26.3316994,54,6.42417,65.7923965,27.818000793457,20.8216010836455,4.35900020599365,0.270903853363752,31,"N"
"133","EMMAOR_NRATT1-03A_2017","success",2017,"EMMAOR","EMMAOR_RATT1","U",1.9,0.0697564737441252,150,"JUOC",75,37.5,0.0833333333333333,352.2399902,13.7931995,37,2.4640701,0,32.9220008850098,29.0605809182832,0,0,49,"N"
"134","EMMAOR_NRATT1-07A_2016","success",2016,"EMMAOR","EMMAOR_RATT1","U",1.8,0.997564050259824,148,"JUOC",108.333333333333,2.5,0.357142857142857,287.5,13.2985001,41,5.33881,0,31.1979999542236,27.6091667811076,0,0,45,"N"
"135","EMMAOR_NRATT1-10A_2015","failure",2015,"EMMAOR","EMMAOR_RATT1","U",2,-0.615661475325658,NA,"JUOC",75,25,0.0526315789473684,495.1029968,13.9039001,45,0.146671,0,34.1049995422363,31.0005830923716,0,0,12,"N"
"136","EMMAOR_NRATT1-10A_2016","success",2016,"EMMAOR","EMMAOR_RATT1","U",1.5,-0.325568154457157,148,"JUOC",108.333333333333,27.5,0.0416666666666667,497.2980042,14.4579,47,0.616016,0,31.1979999542236,24.4841750913196,5.85200023651123,0.19275000360277,48,"N"
"137","EMMAOR_NRATT1-10A_2017","success",2017,"EMMAOR","EMMAOR_RATT1","U",2,-0.615661475325658,146,"JUOC",75,25,0.0526315789473684,495.1029968,13.9039001,45,0.146671,0,32.2050018310547,23.0159684499105,2.0550000667572,0.337809523325118,45,"N"
"138","EMMAOR_NRATT2-10A_2017","success",2017,"EMMAOR","EMMAOR_RATT2","U",3.7,0.984807753012208,147,"JUOC",41.6666666666667,27.5,0.6875,404.6029968,19.7719994,68,0,0,33.7690010070801,28.6655908931385,1.48699998855591,0.0964999984611164,44,"N"
"139","EMMAOR_NRATT2-10A_2019","failure",2019,"EMMAOR","EMMAOR_RATT2","U",1.9,-0.707106781186547,150,"PIPO",75,5,0.545454545454545,365.6199951,20.0345993,62,0,0,27.2800006866455,19.7751343197293,8.48999977111816,0.514383064194647,33,"N"
"140","EMMAOR_NSAGEC1-08A_2019","success",2019,"EMMAOR","EMMAOR_SAGEC1","H",1.5,-0.034899496702501,157,"PIPO",41.6666666666667,12.5,0.833333333333333,597.6389771,17.2492008,42,41.7131004,0,30.5109996795654,25.0025648323316,2.31900000572205,0.325831846053165,42,"N"
"141","EMMAOR_NSAGEC1-09A_2015","failure",2015,"EMMAOR","EMMAOR_SAGEC1","U",1.1,0.951056516295154,149,"JUOC",50,17.5,0.769230769230769,537.5889893,15.4568996,45,21.7071991,0,35.4119987487793,28.569699772199,0.514999985694885,0.0757291654745738,39,"N"
"142","EMMAOR_NSAGEC1-09A_2019","success",2019,"EMMAOR","EMMAOR_SAGEC1","U",1.3,0.987688340595138,138,"JUOC",16.6666666666667,7.5,0,469.5180054,13.7470999,61,22.6753006,0,20.4659996032715,20.1504993438721,0,0,46,"N"
"143","EMMAOR_NSAGEC1-10A_2015","failure",2015,"EMMAOR","EMMAOR_SAGEC1","H",0.8,-0.190808995376545,148,"PIPO",0,35,1,429.2900085,31.4356995,33,37.0489998,0,35.4119987487793,26.4520390851157,3.05999994277954,0.202553568567548,40,"N"
"144","EMMAOR_NSAGEC1-10A_2019","success",2019,"EMMAOR","EMMAOR_SAGEC1","U",0.9,0.258819045102521,140,"JUOC",91.6666666666667,10,0.666666666666667,535.4810181,15.6667004,54,28.8353996,0,20.4659996032715,20.1504993438721,0,0,44,"N"
"145","EMMAOR_NSAGEC1-10B_2015","success",2015,"EMMAOR","EMMAOR_SAGEC1","H",3.35,1,145,"JUOC",75,15,0.0666666666666667,501.230011,15.6639996,60,28.4540997,0,35.4119987487793,28.5456496238709,0.514999985694885,0.133499997854233,43,"N"
"146","EMMAOR_NUPCA1-04A_2016","success",2016,"EMMAOR","EMMAOR_UPCA1","U",12.5,-0.601815023152048,148,"PIPO",58.3333333333333,12.5,0.846153846153846,526.1530151,22.8894005,90,0,0,31.8369998931885,26.7336337906974,0,0,45,"N"
"147","EMMAOR_NUPCA1-04A_2017","success",2017,"EMMAOR","EMMAOR_UPCA1","U",1.7,-0.743144825477394,143,"JUOC",33.3333333333333,22.5,0.230769230769231,521.4110107,25.1679993,78,0,0,33.9490013122559,29.5787857600621,1.13699996471405,0.0812142831938607,48,"N"
"148","EMMAOR_NUPCA1-05A_2017","success",2017,"EMMAOR","EMMAOR_UPCA1","U",8.6,0.809016994374947,142,"PIPO",0,10,0.666666666666667,594.6530151,17.3805008,94,0,0,33.9490013122559,23.6406368414561,2.03500008583069,0.353803571136225,49,"N"
"149","EMMAOR_NUPCA1-08A_2017","success",2017,"EMMAOR","EMMAOR_UPCA1","U",2.1,-0.809016994374947,142,"PIPO",41.6666666666667,20,1,404.6629944,15.5065002,93,0,0,35.1100006103516,24.8131784257435,2.28399991989136,0.274726190205131,49,"N"
"150","EMMAOR_NUPCB1-04A_2017","success",2017,"EMMAOR","EMMAOR_UPCB1","U",2.2,0.99026806874157,144,"PIPO",25,25,1,478.0020142,14.8276997,60,0,0,31.8269996643066,21.0715516664461,2.08500003814697,0.418311358180457,47,"N"
"151","EMMAOR_NUPCB1-07A_2017","success",2017,"EMMAOR","EMMAOR_UPCB1","U",2.9,-0.694658370458997,152,"JUOC",58.3333333333333,12.5,0,483.5580139,15.7058001,29,0,0,33.9490013122559,24.7555245493795,2.03500008583069,0.273406044456548,47,"N"
"152","EMMAOR_NUPCB1-07A_2019","success",2019,"EMMAOR","EMMAOR_UPCB1","U",2.9,-0.694658370458997,150,"JUOC",58.3333333333333,12.5,0,483.5580139,15.7058001,29,0,0,27.3759994506836,23.9549228350321,2.0090000629425,0.153576927307325,43,"N"
"153","EMMAOR_NWOLFC1-01A_2017","success",2017,"EMMAOR","EMMAOR_WOLFC1","U",1.75,-0.939692620785908,145,"JUOC",91.6666666666667,5,0.538461538461538,532.0579834,10.3900995,68,0,0,31.4209995269775,28.4502774874369,1.49399995803833,0.269749992423587,47,"N"
"154","EMMAOR_NWOLFC1-01A_2019","success",2019,"EMMAOR","EMMAOR_WOLFC1","U",3.2,-0.898794046299167,142,"PIPO",41.6666666666667,5,0.125,521.177002,10.6569996,66,0,0,28.32200050354,21.3253429930551,8.07499980926514,0.463579999655485,48,"N"
"155","EMMAOR_NWOLFC1-03A_2015","success",2015,"EMMAOR","EMMAOR_WOLFC1","U",5.1,-0.0697564737441256,148,"JUOC",33.3333333333333,17.5,0.181818181818182,414.3789978,11.2033997,54,0,0,34.5229988098145,27.3852491166857,12.3540000915527,1.23751586926362,46,"N"
"156","EMMAOR_NWOLFC1-03A_2016","success",2016,"EMMAOR","EMMAOR_WOLFC1","U",5.1,-0.951056516295154,149,"PIPO",33.3333333333333,22.5,0.714285714285714,563.322998,8.8896399,68,0,0,31.2339992523193,26.8560952080621,0,0,45,"N"
"157","EMMAOR_NWOLFC1-03A_2019","success",2019,"EMMAOR","EMMAOR_WOLFC1","U",2.4,-0.3583679495453,148,"PIPO",50,0,0.571428571428571,607.4459839,9.2994604,64,0,0,27.4039993286133,21.9812736454173,1.06700003147125,0.101240169288766,44,"N"
"158","EMMAOR_NWOLFC1-07A_2015","success",2015,"EMMAOR","EMMAOR_WOLFC1","U",3.1,0.4226182617407,145,"JUOC",0,5,0,377.0339966,16.7716999,61,0,0,33.1699981689453,22.355074964304,2.96000003814697,0.651791428264819,43,"N"
"159","EMMAOR_NWOLFC1-07A_2017","success",2017,"EMMAOR","EMMAOR_WOLFC1","U",3.1,0.4226182617407,138,"JUOC",0,5,0,377.0339966,16.7716999,61,0,0,30.2970008850098,26.8212779362996,2.84699988365173,0.36383332643244,48,"N"
"160","EMMAOR_NWOLFC1-08A_2019","failure",2019,"EMMAOR","EMMAOR_WOLFC1","U",3.5,0.766044443118978,137,"JUOC",75,25,0.263157894736842,356.2950134,23.5477009,48,0,0,23.2199993133545,17.9258889092339,0.550999999046326,0.0612222221162584,40,"N"
"161","EMMAOR_NWOLFC2-01A_2017","success",2017,"EMMAOR","EMMAOR_WOLFC2","U",3,-0.275637355816999,143,"JUOC",66.6666666666667,2.5,0.444444444444444,668.5040283,15.8332996,63,0,0,25.0030002593994,23.6875,0,0,44,"N"
"162","EMMAOR_NWOLFC2-02A_2015","success",2015,"EMMAOR","EMMAOR_WOLFC2","U",9,-0.992546151641322,148,"JUOC",8.33333333333333,27.5,0.5,636.6450195,15.9289999,70,0,0,33.1699981689453,30.2531425101416,0.518999993801117,0.0370714281286512,46,"N"
"163","EMMAOR_NWOLFC2-03A_2016","success",2016,"EMMAOR","EMMAOR_WOLFC2","U",1.5,-0.156434465040231,151,"JUOC",66.6666666666667,15,0.133333333333333,443.6820068,14.2631998,66,0,0,23.8939990997314,18.8133333524068,4.27899980545044,1.51983332633972,43,"N"
"164","EMMAOR_NWOLFC2-08A_2017","success",2017,"EMMAOR","EMMAOR_WOLFC2","U",4.1,0.866025403784438,141,"JUOC",25,12.5,0,191.7619934,17.6772003,40,3.75477,0,25.0030002593994,23.6875,0,0,46,"N"
"165","EMMAOR_NWOLFC2-09A_2015","success",2015,"EMMAOR","EMMAOR_WOLFC2","U",1.8,-0.325568154457157,152,"JUOC",25,25,0.285714285714286,182.3249969,17.8619995,38,0,0,33.1699981689453,26.6884819098881,11.9949998855591,1.66432141033666,42,"N"
"166","EMMAOR_NWOLFC2-09A_2016","success",2016,"EMMAOR","EMMAOR_WOLFC2","U",2,-0.809016994374947,148,"JUOC",75,22.5,0,190.5659943,17.3519993,38,0,0,30.3729991912842,25.8505236610534,0,0,41,"N"
"167","EMMAOR_NWOLFTA3-09A_2017","success",2017,"EMMAOR","EMMAOR_WOLFTA3","U",0.75,-0.17364817766693,153,"PIPO",108.333333333333,27.5,0.375,423.0280151,57.8713989,45,0,0,32.8740005493164,29.5224286488124,0,0,46,"N"
"168","EMMAOR_NWOLFTB1-06A_2015","failure",2015,"EMMAOR","EMMAOR_WOLFTB1","H",1.75,-0.933580426497202,152,"PSME",16.6666666666667,12.5,0.571428571428571,376.9769897,30.9796009,32,8.7415705,0,32.9700012207031,21.7418192750529,13.5069999694824,1.05648942542423,31,"N"
"169","EMMAOR_NWOLFTB1-06A_2016","failure",2016,"EMMAOR","EMMAOR_WOLFTB1","H",1.3,0.939692620785908,147,"Abies",25,5,0.4,314.3540039,31.7625008,34,8.7415705,0,29.5160007476807,19.9280331548055,5.40199995040894,0.650333319107691,43,"N"
"170","EMMAOR_NWOLFTB3-08A_2015","failure",2015,"EMMAOR","EMMAOR_WOLFTB3","H",2.7,0.970295726275996,164,"Abies",41.6666666666667,10,0,444.6270142,22.5116997,55,6.8348498,0,32.435001373291,31.2052502632141,0.71399998664856,0.17849999666214,27,"N"
"171","EMMAOR_NWOLFTB4-10A_2015","failure",2015,"EMMAOR","EMMAOR_WOLFTB4","U",1.2,-0.309016994374947,148,"PIPO",25,0,0.5,392.8420105,17.4633007,66,0,0,33.5699996948242,27.7866321745373,0.771000027656555,0.042912699085064,41,"N"
"172","EMPAID_N1WS05A_2013","success",2013,"EMPAID","EMPAID_1WS","B",2.5,-0.838670567945424,178,"PIPO",116.666666666667,15,0.4,219.7619934,10.7425003,28,15.4590998,39.803299,37.7449989318848,30.5985631236782,14.0209999084473,0.852266659881129,42,"N"
"173","EMPAID_N1WS06A_2019","success",2019,"EMPAID","EMPAID_1WS","HB",1.75,-0.848048096156426,151,"PIPO",8.33333333333333,40,0.647058823529412,518.9349976,11.4338999,83,30.2434998,89.1809998,29.8199996948242,22.7578729977683,0.657000005245209,0.108746032156642,39,"N"
"174","EMPAID_N1WS07A_2013","failure",2013,"EMPAID","EMPAID_1WS","U",4.6,0.469471562785891,146,"PIPO",8.33333333333333,7.5,0.8,172.5559998,13.3768997,48,3.9307699,9.7590504,28.6830005645752,23.2945624987284,0.958000004291534,0.0798333336909612,19,"N"
"175","EMPAID_N1WS07A_2014","success",2014,"EMPAID","EMPAID_1WS","U",3,-0.0348994967025008,145,"PSME",0,10,0.666666666666667,180.4609985,11.0317001,45,8.1255503,20.5876007,30.4810009002686,22.1856597117703,4.65199995040894,0.594360342967992,44,"N"
"176","EMPAID_N1WS07A_2017","failure",2017,"EMPAID","EMPAID_1WS","HB",3.7,-0.999390827019096,173,"PIPO",16.6666666666667,27.5,0.923076923076923,394.375,7.0488901,61,20.7978992,73.6829987,35.8139991760254,31.0466223292881,1.77799999713898,0.0556277778724002,26,"N"
"177","EMPAID_N1WS07A_2018","success",2018,"EMPAID","EMPAID_1WS","B",3.4,0.0348994967025013,148,"PIPO",0,5,0,374.82901,5.6606798,63,11.5869999,56.9245987,28.2240009307861,23.7843747138977,0.0299999993294477,0.00374999991618097,42,"N"
"178","EMPAID_N1WS07A_2019","success",2019,"EMPAID","EMPAID_1WS","HB",2.2,-0.984807753012208,147,"PIPO",33.3333333333333,30,0.875,419.0469971,7.3331299,66,23.5259991,74.660202,28.1049995422363,21.8617475736709,0.657000005245209,0.13049523858797,42,"N"
"179","EMPAID_N1WS09A_2017","success",2017,"EMPAID","EMPAID_1WS","HB",2.6,-0.374606593415912,146,"PIPO",25,2.5,1,464.7579956,11.5446997,69,31.9741993,65.9546967,32.1860008239746,28.3632834752401,1.77799999713898,0.1668833336172,41,"N"
"180","EMPAID_N1WS09A_2018","success",2018,"EMPAID","EMPAID_1WS","HB",2.5,0.374606593415912,149,"PIPO",16.6666666666667,15,0.625,466.8859863,10.3269997,60,27.8087006,54.6741982,34.2820014953613,23.8508910502706,12.951000213623,0.916585723482338,44,"N"
"181","EMPAID_N2WS05A_2017","failure",2017,"EMPAID","EMPAID_2WS","B",1.5,-0.731353701619171,132,"PIPO",33.3333333333333,15,1,268.2980042,6.69523,45,19.2432003,65.1016998,29.3519992828369,21.0736270400267,8.82699966430664,1.33569046789928,39,"N"
"182","EMPAID_NB-S01A_2014","success",2014,"EMPAID","EMPAID_B-S","U",3.6,-0.898794046299167,157,"PIPO",0,15,0.5,418.7940063,10.4329004,40,2.5227301,0,32.576000213623,21.9312891430325,9.13700008392334,2.56377781099743,40,"N"
"183","EMPAID_NB-T01A_2016","success",2016,"EMPAID","EMPAID_B-T","HB",1.4,0.882947592858927,151,"PIPO",41.6666666666667,7.5,1,224.6860046,27.1019993,45,30.7714996,89.4802017,33.1469993591309,25.4930311083794,21.3330001831055,1.5443500071764,42,"N"
"184","EMPAID_NB-T01A_2018","success",2018,"EMPAID","EMPAID_B-T","HB",3.7,0.927183854566787,145,"PIPO",0,2.5,1,226.7709961,34.1456985,31,37.8409996,92.4213028,26.6240005493164,22.4130139884495,8.79699993133545,0.474321429218565,41,"N"
"185","EMPAID_NB-T01A_2019","success",2019,"EMPAID","EMPAID_B-T","HB",3.3,0.642787609686539,143,"PIPO",75,2.5,1,245.470993,29.2418003,32,33.9981995,92.8063965,26.2590007781982,20.1087501474789,0.72000002861023,0.0532410734200052,41,"N"
"186","EMPAID_NB-T02A_2015","failure",2015,"EMPAID","EMPAID_B-T","U",1.3,0.874619707139396,165,"PIPO",50,0,1,133.3150024,41.4236984,30,29.4221001,25.9032001,38.0629997253418,30.2211909551469,10.2370004653931,0.597163899739583,30,"N"
"187","EMPAID_NB-T06A_2016","success",2016,"EMPAID","EMPAID_B-T","HB",3,0.997564050259824,148,"PIPO",16.6666666666667,2.5,1,300.0969849,27.2082996,43,34.0569,79.8899002,34.5219993591309,24.5420312166214,12.3369998931885,1.23334374744445,45,"N"
"188","EMPAID_NB-T06A_2019","failure",2019,"EMPAID","EMPAID_B-T","HB",5,0.515038074910054,NA,"PIPO",16.6666666666667,5,1,318.0069885,27.9829998,37,35.2596016,80.9403,27.5149993896484,26.1059999465942,0,0,11,"I"
"189","EMPAID_NB-T08A_2012","failure",2012,"EMPAID","EMPAID_B-T","H",2.5,0.669130606358858,170,"PIPO",50,2.5,0.777777777777778,156.1860046,27.7455006,32,36.7849998,10.3542995,30.3129997253418,27.0357329686483,0,0,20,"N"
"190","EMPAID_NB-T10A_2012","failure",2012,"EMPAID","EMPAID_B-T","U",2.6,0.422618261740699,149,"PIPO",25,15,0.9,102.6230011,23.6926003,55,12.9949999,4.78722,26.0869998931885,23.4364998340607,0,0,24,"N"
"191","EMPAID_NB-T10A_2013","success",2013,"EMPAID","EMPAID_B-T","H",2,-0.156434465040231,152,"PIPO",50,5,0.875,107.7279968,29.2509995,51,10.5309,4.78722,36.2649993896484,31.1466667387221,0,0,40,"N"
"192","EMPAID_NB-T10A_2014","success",2014,"EMPAID","EMPAID_B-T","H",3,-0.374606593415912,152,"PIPO",66.6666666666667,2.5,1,139.8930054,6.7675099,61,9.1815796,4.78722,36.4739990234375,24.9511540989081,7.81699991226196,0.585156248261531,44,"N"
"193","EMPAID_NB-T10A_2017","success",2017,"EMPAID","EMPAID_B-T","HB",4,-0.913545457642601,148,"PIPO",16.6666666666667,7.5,1,152.0950012,15.8095999,55,21.0618992,56.0811005,32.4150009155273,28.078866593043,0,0,40,"N"
"194","EMPAID_NB-T10A_2018","success",2018,"EMPAID","EMPAID_B-T","H",2.5,-0.559192903470747,149,"PIPO",83.3333333333333,10,1,135.9060059,5.73808,61,9.76826,32.6766014,33.2760009765625,22.9062062928383,22.7210006713867,0.996341760327382,44,"N"
"195","EMPAID_NB-T10A_2019","failure",2019,"EMPAID","EMPAID_B-T","H",2.4,-0.707106781186548,NA,"PIPO",33.3333333333333,7.5,0.777777777777778,128.9799957,11.6533003,53,15.3416996,46.2392998,27.5149993896484,22.4738462154682,0,0,12,"I"
"196","EMPAID_NB-U01A_2013","success",2013,"EMPAID","EMPAID_B-U","U",1.8,-0.754709580222772,156,"PIPO",41.6666666666667,12.5,0.727272727272727,236.1499939,14.8092003,28,0,0,37.1180000305176,27.8681797126671,15.66100025177,1.40685433727322,45,"N"
"197","EMPAID_NB-U01A_2014","success",2014,"EMPAID","EMPAID_B-U","U",2,-0.819152044288992,150,"PIPO",100,17.5,0.947368421052632,188.4600067,14.5770998,40,0,0,34.0919990539551,24.0237710256425,7.40999984741211,0.468297173877964,46,"N"
"198","EMPAID_NB-U01A_2015","success",2015,"EMPAID","EMPAID_B-U","U",1.4,0.961261695938319,139,"PIPO",83.3333333333333,12.5,0.8,234.7059937,14.5546999,27,0,0,31.9750003814697,23.2939089789535,8.18000030517578,1.35110104143281,41,"N"
"199","EMPAID_NB-U01A_2016","failure",2016,"EMPAID","EMPAID_B-U","U",4.3,-0.981627183447664,156,"PIPO",100,10,1,211.9360046,14.4038,29,0,0,32.1319999694824,27.0288746356964,1.93099999427795,0.386875003576279,13,"I"
"200","EMPAID_NB-U02A_2012","success",2012,"EMPAID","EMPAID_B-U","U",3.5,-0.292371704722737,148,"PIPO",16.6666666666667,22.5,1,370.1109924,17.5608006,28,0,0,29.8509998321533,24.0863196849823,9.19600009918213,0.563000000806318,42,"N"
"201","EMPAID_NB-U02A_2013","failure",2013,"EMPAID","EMPAID_B-U","U",16.9,0.642787609686539,147,"PIPO",33.3333333333333,12.5,0.9,340.5830078,18.2495995,30,0,0,27.9580001831055,21.4846943484412,8.90900039672852,0.764083355665207,22,"I"
"202","EMPAID_NB-U05A_2015","failure",2015,"EMPAID","EMPAID_B-U","U",3.8,0.615661475325658,168,"PIPO",33.3333333333333,5,0.666666666666667,329.9670105,19.7581005,28,0,0,37.5460014343262,28.891031563282,9.68000030517578,1.05706252530217,33,"N"
"203","EMPAID_NBR01A_2018","success",2018,"EMPAID","EMPAID_BR","U",3.7,-0.945518575599317,146,"PIPO",8.33333333333333,0,0.25,155.901001,21.2138996,59,0,0,27.1340007781982,22.6170003414154,0,0,44,"N"
"204","EMPAID_NBR04A_2013","success",2013,"EMPAID","EMPAID_BR","U",1.2,-0.309016994374947,163,"PIPO",33.3333333333333,12.5,0.777777777777778,178.3480072,25.0660992,45,0,0,37.0180015563965,28.3318142204574,15.8430004119873,0.880015900956862,42,"N"
"205","EMPAID_NBWC01A_2012","success",2012,"EMPAID","218","U",2.2,-0.615661475325658,147,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,28.6119995117188,21.6536994510227,9.72200012207031,0.638095967592131,43,"N"
"206","EMPAID_NBWC01A_2013","failure",2013,"EMPAID","219","U",1.8,0.939692620785908,153,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,26.8110008239746,21.3367279695005,16.136999130249,0.874964259919666,22,"N"
"207","EMPAID_NBWC01A_2014","success",2014,"EMPAID","220","U",2.3,-0.848048096156426,149,"PIPO",0,5,0.25,393.9559937,7.9387298,77,0,0,32.1059989929199,22.6023330397558,8.24499988555908,0.621757878498598,41,"N"
"208","EMPAID_NBWC01A_2015","failure",2015,"EMPAID","221","U",2.1,-0.913545457642601,150,"PIPO",41.6666666666667,2.5,0.857142857142857,485.4320068,8.3555098,72,0,0,37.3370018005371,24.8169387976329,9.17800045013428,0.807219445405321,30,"I"
"209","EMPAID_NBWC01A_2016","success",2016,"EMPAID","222","U",1.7,-0.829037572555042,145,"PIPO",8.33333333333333,30,1,527.4840088,8.0085697,65,0,0,32.3429985046387,22.487380332417,13.4930000305176,1.30399999395013,43,"N"
"210","EMPAID_NBWC01A_2017","success",2017,"EMPAID","223","U",3.4,-0.994521895368273,163,"PIPO",25,0,0.2,212.1179962,6.4151602,69,0.410678,0,34.0499992370605,28.4901905968076,0,0,42,"N"
"211","EMPAID_NBWC01A_2018","failure",2018,"EMPAID","224","H",4.4,0.190808995376545,149,"PIPO",16.6666666666667,2.5,0.75,442.9190063,8.4253597,72,1.2907,0,25.1060009002686,18.4212499459585,24.375,3.91258327166239,9,"I"
"212","EMPAID_NCC02A_2019","success",2019,"EMPAID","225","U",1,-0.587785252292473,156,"PSME",58.3333333333333,2.5,0.75,228.7559967,8.7241201,65,1.52537,33.7173996,28.798999786377,25.9957501093547,0.0549999997019768,0.00916666661699613,40,"N"
"213","EMPAID_NCC07A_2013","failure",2013,"EMPAID","226","B",3,0.882947592858927,155,"PIPO",75,5,1,160.2460022,19.1215,44,0,72.2029037,37.9889984130859,22.9349496841431,10.6140003204346,2.70116254836321,28,"N"
"214","EMPAID_NCC08A_2014","failure",2014,"EMPAID","227","B",1.7,0.898794046299167,155,"PIPO",66.6666666666667,10,1,319.2789917,7.3643098,66,0,61.8041,26.818000793457,20.841083353216,4.32999992370605,0.978742417625406,14,"I"
"215","EMPAID_NCC10A_2019","failure",2019,"EMPAID","228","B",1.4,-0.121869343405147,147,"PIPO",50,2.5,1,231.0059967,12.1143999,48,0,82.1371002,25.4720001220703,18.0088334401449,0.554000020027161,0.210400002201398,29,"N"
"216","EMPAID_NCP09A_2012","success",2012,"EMPAID","229","B",1.4,-0.754709580222772,148,"PIPO",8.33333333333333,0,0.25,108.8280029,44.2860985,35,4.5761199,4.78722,34.189998626709,27.483914897177,7.42000007629395,0.217722224537283,42,"N"
"217","EMPAID_NCR01A_2012","failure",2012,"EMPAID","230","U",1.1,-1.83697019872103e-16,166,"PIPO",33.3333333333333,10,0.8,126.5230026,40.4294014,31,25.3446999,0,29.9249992370605,23.1302850389481,8.10499954223633,0.434524986147881,21,"I"
"218","EMPAID_NCR07A_2012","success",2012,"EMPAID","231","H",1.1,NA,144,"PIPO",8.33333333333333,27.5,0.857142857142857,214.6499939,21.3633003,43,38.2224007,0,29.9249992370605,23.5401928118297,8.10499954223633,0.505726177777563,43,"N"
"219","EMPAID_NCR07A_2013","failure",2013,"EMPAID","232","H",1.5,NA,NA,"PIPO",8.33333333333333,27.5,0.857142857142857,214.6499939,21.3633003,43,38.2224007,7.4036398,24.0249996185303,17.6038571766445,17.1560001373291,5.22157149655478,6,"I"
"220","EMPAID_NCU04A_2013","success",2013,"EMPAID","EMPAID_CU","U",3.2,-0.999390827019096,158,"PSME",16.6666666666667,17.5,0.9,473.6229858,12.5155001,34,0.352009,0,35.6189994812012,25.2947053602007,16.0020008087158,1.18150223122703,40,"N"
"221","EMPAID_NCU05A_2015","success",2015,"EMPAID","EMPAID_CU","U",2.1,-0.978147600733806,149,"PIPO",0,10,0.4,335.8819885,10.0938997,40,7.4215298,0,37.0670013427734,27.6721920244277,2.90400004386902,0.1259638888244,42,"N"
"222","EMPAID_NCU05A_2016","success",2016,"EMPAID","EMPAID_CU","U",2.1,-0.978147600733806,159,"PIPO",0,10,0.4,335.8819885,10.0938997,40,7.4215298,0,32.1049995422363,21.2632777465714,22.1000003814697,2.29977504213651,41,"N"
"223","EMPAID_NCU07A_2013","success",2013,"EMPAID","EMPAID_CU","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,35.6189994812012,22.2305030423325,16.0020008087158,1.29767533132395,41,"N"
"224","EMPAID_NCU09A_2014","failure",2014,"EMPAID","EMPAID_CU","H",2.4,0.951056516295154,182,"PIPO",8.33333333333333,2.5,0.4,398.8699951,9.2735596,59,33.4995995,0,34.2379989624023,31.6499373515447,0,0,17,"N"
"225","EMPAID_NCU09A_2015","success",2015,"EMPAID","EMPAID_CU","U",2.2,-0.970295726275996,154,"PIPO",8.33333333333333,7.5,0.5,392.2120056,9.1995802,54,28.3367996,0,38.9440002441406,27.5813647374347,9.3459997177124,0.664468745701015,43,"N"
"226","EMPAID_NCU10A_2012","success",2012,"EMPAID","239","H",2,0.587785252292473,144,"PIPO",25,20,0.818181818181818,356.3980103,8.2056103,64,35.347599,0,30.0739994049072,23.5243222792943,7.92899990081787,0.603812495867411,42,"N"
"227","EMPAID_NCU10A_2013","success",2013,"EMPAID","EMPAID_CU","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,37.1119995117188,21.4674611804031,16.1009998321533,1.94217031317216,42,"N"
"228","EMPAID_NCU10A_2014","success",2014,"EMPAID","EMPAID_CU","H",4.4,0.207911690817759,146,"PIPO",8.33333333333333,15,0.571428571428571,269.0350037,11.6083002,46,39.8944016,0,33.5800018310547,22.6626683930104,9.37399959564209,1.17736360173898,44,"N"
"229","EMPAID_NCU10A_2015","success",2015,"EMPAID","EMPAID_CU","H",4.5,-0.882947592858927,136,"PIPO",25,15,0.444444444444444,279.9419861,11.2514,44,40.7743988,0.194162,38.9440002441406,25.4598341470304,9.05799961090088,0.897800868465787,44,"N"
