"","Nest_ID","Year_located","Julian_start","Julian_end","UTM_datum_zone","UTM_N","UTM_E"
"562","EMMAOR_NDUGC1-06B_2017",2017,NA,"167","NAD83 11N",4894027.772,391317.859
"563","EMMAOR_NDUGC1-06B_2017",2017,"167","171","NAD83 11N",4894027.772,391317.859
"564","EMMAOR_NDUGC1-06B_2017",2017,"171","179","NAD83 11N",4894027.772,391317.859
"565","EMMAOR_NDUGC1-06B_2017",2017,"179","184","NAD83 11N",4894027.772,391317.859
"566","EMMAOR_NDUGC1-10A_2016",2016,NA,"180","NAD83 11N",4895522.643,392209.915
"567","EMMAOR_NDUGC1-10A_2016",2016,"180","188","NAD83 11N",4895522.643,392209.915
"568","EMMAOR_NDUGC1-10A_2016",2016,"188","193","NAD83 11N",4895522.643,392209.915
"569","EMMAOR_NDUGC1-10A_2016",2016,"193","196","NAD83 11N",4895522.643,392209.915
"570","EMMAOR_NDUGC1-10A_2016",2016,"196","202","NAD83 11N",4895522.643,392209.915
"571","EMMAOR_NDUGC1-10A_2016",2016,"202","203","NAD83 11N",4895522.643,392209.915
"572","EMMAOR_NDUGC1-10A_2016",2016,"203","207","NAD83 11N",4895522.643,392209.915
"573","EMMAOR_NDUGC1-10A_2017",2017,NA,"167","NAD83 11N",4895331.869,392417.315
"574","EMMAOR_NELKT1-05A_2015",2015,NA,"166","NAD83 11N",4886290.213,382947.617
"575","EMMAOR_NELKT1-05A_2015",2015,"166","169","NAD83 11N",4886290.213,382947.617
"576","EMMAOR_NELKT1-05A_2015",2015,"169","174","NAD83 11N",4886290.213,382947.617
"577","EMMAOR_NELKT1-05A_2015",2015,"174","187","NAD83 11N",4886290.213,382947.617
"578","EMMAOR_NELKT1-05A_2015",2015,"187","189","NAD83 11N",4886290.213,382947.617
"579","EMMAOR_NELKT1-05A_2015",2015,"189","195","NAD83 11N",4886290.213,382947.617
"580","EMMAOR_NELKT1-10A_2014",2014,NA,"156","NAD83 11N",4885427.175,383705.438
"581","EMMAOR_NELKT1-10A_2014",2014,"156","181","NAD83 11N",4885427.175,383705.438
"582","EMMAOR_NELKT2-01A_2021",2021,NA,"182","NAD83 11N",4893917,387253
"583","EMMAOR_NELKT2-01A_2021",2021,"182","188","NAD83 11N",4893917,387253
"584","EMMAOR_NELKT2-01A_2021",2021,"188","190","NAD83 11N",4893917,387253
"585","EMMAOR_NELKT2-01A_2021",2021,"190","193","NAD83 11N",4893917,387253
"586","EMMAOR_NELKT2-01A_2021",2021,"193","201","NAD83 11N",4893917,387253
"587","EMMAOR_NELKT2-02A_2015",2015,NA,"174","NAD83 11N",4892729.184,387014.282
"588","EMMAOR_NELKT2-02A_2015",2015,"174","182","NAD83 11N",4892729.184,387014.282
"589","EMMAOR_NELKT2-02A_2015",2015,"182","188","NAD83 11N",4892729.184,387014.282
"590","EMMAOR_NELKT2-02A_2015",2015,"188","189","NAD83 11N",4892729.184,387014.282
"591","EMMAOR_NELKT2-02A_2015",2015,"189","195","NAD83 11N",4892729.184,387014.282
"592","EMMAOR_NELKT2-02A_2021",2021,NA,"168","NAD83 11N",4892693,387138
"593","EMMAOR_NELKT2-02A_2021",2021,"168","172","NAD83 11N",4892693,387138
"594","EMMAOR_NELKT2-02A_2021",2021,"172","182","NAD83 11N",4892693,387138
"595","EMMAOR_NELKT2-02A_2021",2021,"182","188","NAD83 11N",4892693,387138
"596","EMMAOR_NELKT2-02A_2021",2021,"188","189","NAD83 11N",4892693,387138
"597","EMMAOR_NELKT2-02A_2021",2021,"189","190","NAD83 11N",4892693,387138
"598","EMMAOR_NELKT2-02A_2021",2021,"190","193","NAD83 11N",4892693,387138
"599","EMMAOR_NELKT2-04A_2015",2015,NA,"189","NAD83 11N",4890782.743,384706.386
"600","EMMAOR_NELKT2-04A_2015",2015,"189","195","NAD83 11N",4890782.743,384706.386
"601","EMMAOR_NELKT2-04A_2016",2016,NA,"175","NAD83 11N",4890913.384,384832.738
"602","EMMAOR_NELKT2-04A_2016",2016,"175","180","NAD83 11N",4890913.384,384832.738
"603","EMMAOR_NELKT2-04A_2016",2016,"180","188","NAD83 11N",4890913.384,384832.738
"604","EMMAOR_NELKT2-04A_2016",2016,"188","193","NAD83 11N",4890913.384,384832.738
"605","EMMAOR_NELKT2-04A_2017",2017,NA,"159","NAD83 11N",4890913.384,384832.738
"606","EMMAOR_NELKT2-04A_2017",2017,"159","164","NAD83 11N",4890913.384,384832.738
"607","EMMAOR_NELKT2-04A_2017",2017,"164","172","NAD83 11N",4890913.384,384832.738
"608","EMMAOR_NELKT2-04A_2017",2017,"172","177","NAD83 11N",4890913.384,384832.738
"609","EMMAOR_NELKT2-04A_2017",2017,"177","179","NAD83 11N",4890913.384,384832.738
"610","EMMAOR_NELKT2-04A_2017",2017,"179","184","NAD83 11N",4890913.384,384832.738
"611","EMMAOR_NELKT2-04A_2017",2017,"184","194","NAD83 11N",4890913.384,384832.738
"612","EMMAOR_NELKT2-05A_2019",2019,NA,"170","NAD83 11N",4892338.555,387659.259
"613","EMMAOR_NELKT2-05A_2019",2019,"170","172","NAD83 11N",4892338.555,387659.259
"614","EMMAOR_NELKT2-05A_2019",2019,"172","176","NAD83 11N",4892338.555,387659.259
"615","EMMAOR_NELKT2-05A_2019",2019,"176","186","NAD83 11N",4892338.555,387659.259
"616","EMMAOR_NELKT2-05A_2019",2019,"186","190","NAD83 11N",4892338.555,387659.259
"617","EMMAOR_NELKT2-06A_2015",2015,NA,"168","NAD83 11N",4891880.336,387958.405
"618","EMMAOR_NELKT2-06A_2015",2015,"168","169","NAD83 11N",4891880.336,387958.405
"619","EMMAOR_NELKT2-06A_2015",2015,"169","182","NAD83 11N",4891880.336,387958.405
"620","EMMAOR_NELKT2-06A_2015",2015,"182","188","NAD83 11N",4891880.336,387958.405
"621","EMMAOR_NELKT2-06A_2017",2017,NA,"151","NAD83 11N",4891950.203,387928.098
"622","EMMAOR_NELKT2-06A_2017",2017,"151","157","NAD83 11N",4891950.203,387928.098
"623","EMMAOR_NELKT2-06A_2017",2017,"157","164","NAD83 11N",4891950.203,387928.098
"624","EMMAOR_NELKT2-06A_2017",2017,"164","171","NAD83 11N",4891950.203,387928.098
"625","EMMAOR_NELKT2-06A_2017",2017,"171","177","NAD83 11N",4891950.203,387928.098
"626","EMMAOR_NELKT2-06A_2017",2017,"177","179","NAD83 11N",4891950.203,387928.098
"627","EMMAOR_NELKT2-06A_2017",2017,"179","184","NAD83 11N",4891950.203,387928.098
"628","EMMAOR_NELKT2-07A_2021",2021,NA,"182","NAD83 11N",4892715,388273
"629","EMMAOR_NELKT2-07A_2021",2021,"182","188","NAD83 11N",4892715,388273
"630","EMMAOR_NELKT2-07A_2021",2021,"188","189","NAD83 11N",4892715,388273
"631","EMMAOR_NELKT2-07A_2021",2021,"189","190","NAD83 11N",4892715,388273
"632","EMMAOR_NELKT2-10A_2019",2019,NA,"170","NAD83 11N",4891555.433,388875.509
"633","EMMAOR_NELKT2-10A_2019",2019,"170","172","NAD83 11N",4891555.433,388875.509
"634","EMMAOR_NELKT2-10A_2019",2019,"172","176","NAD83 11N",4891555.433,388875.509
"635","EMMAOR_NELKT2-10A_2019",2019,"176","190","NAD83 11N",4891555.433,388875.509
"636","EMMAOR_NELKT2-10A_2019",2019,"190","193","NAD83 11N",4891555.433,388875.509
"637","EMMAOR_NELKT3-01A_2017",2017,NA,"164","NAD83 11N",4891838.568,381021.182
"638","EMMAOR_NELKT3-01A_2017",2017,"164","166","NAD83 11N",4891838.568,381021.182
"639","EMMAOR_NELKT3-01A_2017",2017,"166","172","NAD83 11N",4891838.568,381021.182
"640","EMMAOR_NELKT3-01A_2017",2017,"172","177","NAD83 11N",4891838.568,381021.182
"641","EMMAOR_NELKT3-01A_2017",2017,"177","179","NAD83 11N",4891838.568,381021.182
"642","EMMAOR_NELKT3-01A_2017",2017,"179","186","NAD83 11N",4891838.568,381021.182
"643","EMMAOR_NELKT3-01A_2017",2017,"186","194","NAD83 11N",4891838.568,381021.182
"644","EMMAOR_NELKT3-03A_2014",2014,NA,"150","NAD83 11N",4891692.458,381515.93
"645","EMMAOR_NELKT3-03A_2019",2019,NA,"175","NAD83 11N",4891495.527,381550.143
"646","EMMAOR_NELKT3-03A_2019",2019,"175","177","NAD83 11N",4891495.527,381550.143
"647","EMMAOR_NELKT3-03A_2019",2019,"177","178","NAD83 11N",4891495.527,381550.143
"648","EMMAOR_NELKT3-03A_2019",2019,"178","181","NAD83 11N",4891495.527,381550.143
"649","EMMAOR_NELKT3-03A_2019",2019,"181","182","NAD83 11N",4891495.527,381550.143
"650","EMMAOR_NELKT3-08A_2021",2021,NA,"158","NAD83 11N",4889752,381079
"651","EMMAOR_NELKT3-08A_2021",2021,"158","176","NAD83 11N",4889752,381079
"652","EMMAOR_NELKT3-08A_2021",2021,"176","182","NAD83 11N",4889752,381079
"653","EMMAOR_NELKT3-08A_2021",2021,"182","188","NAD83 11N",4889752,381079
"654","EMMAOR_NELKT3-08A_2021",2021,"188","189","NAD83 11N",4889752,381079
"655","EMMAOR_NELKT3-08A_2021",2021,"189","190","NAD83 11N",4889752,381079
"656","EMMAOR_NELKT3-08A_2021",2021,"190","193","NAD83 11N",4889752,381079
"657","EMMAOR_NFLAGC1-02A_2015",2015,NA,"169","NAD83 11N",4899518.43,390793.838
"658","EMMAOR_NFLAGC1-02A_2015",2015,"169","182","NAD83 11N",4899518.43,390793.838
"659","EMMAOR_NFLAGC1-02A_2015",2015,"182","187","NAD83 11N",4899518.43,390793.838
"660","EMMAOR_NFLAGC1-02A_2015",2015,"187","189","NAD83 11N",4899518.43,390793.838
"661","EMMAOR_NFLAGC1-02A_2015",2015,"189","195","NAD83 11N",4899518.43,390793.838
"662","EMMAOR_NFLAGC1-05A_2015",2015,"161","166","NAD83 11N",4898931.832,390818.894
"663","EMMAOR_NFLAGC1-05A_2015",2015,"166","182","NAD83 11N",4898931.832,390818.894
"664","EMMAOR_NFLAGC1-05A_2019",2019,NA,"156","NAD83 11N",4899177.662,390743.897
"665","EMMAOR_NFLAGC1-05A_2019",2019,"156","168","NAD83 11N",4899177.662,390743.897
"666","EMMAOR_NFLAGC1-05A_2019",2019,"168","172","NAD83 11N",4899177.662,390743.897
"667","EMMAOR_NFLAGC1-05A_2019",2019,"172","190","NAD83 11N",4899177.662,390743.897
"668","EMMAOR_NFLAGC1-05A_2019",2019,"190","193","NAD83 11N",4899177.662,390743.897
"669","EMMAOR_NFLAGC1-05A_2019",2019,"193","200","NAD83 11N",4899177.662,390743.897
"670","EMMAOR_NFLAGC1-06A_2016",2016,NA,"188","NAD83 11N",4898827.523,390620.178
"671","EMMAOR_NFLAGC1-06A_2016",2016,"188","193","NAD83 11N",4898827.523,390620.178
"672","EMMAOR_NFLAGC1-06A_2016",2016,"193","196","NAD83 11N",4898827.523,390620.178
"673","EMMAOR_NFLAGC1-06A_2016",2016,"196","202","NAD83 11N",4898827.523,390620.178
"674","EMMAOR_NFLAGC1-06A_2016",2016,"202","203","NAD83 11N",4898827.523,390620.178
"675","EMMAOR_NFLAGC1-06A_2017",2017,NA,"156","NAD83 11N",4898879.623,390625.318
"676","EMMAOR_NFLAGC1-06A_2017",2017,"156","157","NAD83 11N",4898879.623,390625.318
"677","EMMAOR_NFLAGC1-06A_2017",2017,"157","164","NAD83 11N",4898879.623,390625.318
"678","EMMAOR_NFLAGC1-06A_2017",2017,"164","171","NAD83 11N",4898879.623,390625.318
"679","EMMAOR_NFLAGC1-06A_2017",2017,"171","179","NAD83 11N",4898879.623,390625.318
"680","EMMAOR_NFLAGC1-06A_2017",2017,"179","184","NAD83 11N",4898879.623,390625.318
"681","EMMAOR_NFLAGC1-06A_2017",2017,"184","194","NAD83 11N",4898879.623,390625.318
"682","EMMAOR_NFLAGC1-07A_2014",2014,NA,"161","NAD83 11N",4899148.852,391229.25
"683","EMMAOR_NFLAGC1-07A_2014",2014,"161","170","NAD83 11N",4899148.852,391229.25
"684","EMMAOR_NFLAGC1-07A_2014",2014,"170","189","NAD83 11N",4899148.852,391229.25
"685","EMMAOR_NFLAGC1-08A_2015",2015,"161","161","NAD83 11N",4898481.279,391266.276
"686","EMMAOR_NFLAGC1-08A_2015",2015,"161","182","NAD83 11N",4898481.279,391266.276
"687","EMMAOR_NFLAGC1-08A_2015",2015,"182","187","NAD83 11N",4898481.279,391266.276
"688","EMMAOR_NFLAGC1-08A_2015",2015,"187","189","NAD83 11N",4898481.279,391266.276
"689","EMMAOR_NFLAGC2-03A_2019",2019,NA,"182","NAD83 11N",4892277.049,393393.585
"690","EMMAOR_NFLAGC2-03A_2019",2019,"182","191","NAD83 11N",4892277.049,393393.585
"691","EMMAOR_NFLAGC2-03A_2019",2019,"191","200","NAD83 11N",4892277.049,393393.585
"692","EMMAOR_NFLAGC2-06A_2019",2019,NA,"182","NAD83 11N",4891467.987,393822.573
"693","EMMAOR_NFLAGC2-06A_2019",2019,"182","190","NAD83 11N",4891467.987,393822.573
"694","EMMAOR_NFLAGC2-06A_2019",2019,"190","191","NAD83 11N",4891467.987,393822.573
"695","EMMAOR_NFLAGC2-06A_2019",2019,"191","193","NAD83 11N",4891467.987,393822.573
"696","EMMAOR_NFLAGC2-06A_2019",2019,"193","200","NAD83 11N",4891467.987,393822.573
"697","EMMAOR_NFLAGC2-06A_2019",2019,"200","212","NAD83 11N",4891467.987,393822.573
"698","EMMAOR_NFLAGC2-10A_2015",2015,"159","159","NAD83 11N",4890222.922,393085.872
"699","EMMAOR_NFLAGC2-10A_2015",2015,"159","187","NAD83 11N",4890222.922,393085.872
"700","EMMAOR_NFLAGC2-10A_2015",2015,"187","195","NAD83 11N",4890222.922,393085.872
"701","EMMAOR_NFLAGC2-10A_2019",2019,NA,"172","NAD83 11N",4890340.661,392967.605
"702","EMMAOR_NFLAGC2-10A_2019",2019,"172","182","NAD83 11N",4890340.661,392967.605
"703","EMMAOR_NFLAGC2-10A_2019",2019,"182","186","NAD83 11N",4890340.661,392967.605
"704","EMMAOR_NFLAGC2-10A_2019",2019,"186","191","NAD83 11N",4890340.661,392967.605
"705","EMMAOR_NMDC1-07A_2017",2017,NA,"177","NAD83 11N",4850942.079,347046.626
"706","EMMAOR_NMDC1-07A_2017",2017,"177","191","NAD83 11N",4850942.079,347046.626
"707","EMMAOR_NMDC2-04A_2019",2019,NA,"171","NAD83 11N",4852176.791,348663.132
"708","EMMAOR_NMDC2-04A_2019",2019,"171","179","NAD83 11N",4852176.791,348663.132
"709","EMMAOR_NMDC2-04A_2019",2019,"179","183","NAD83 11N",4852176.791,348663.132
"710","EMMAOR_NMDC2-04A_2019",2019,"183","191","NAD83 11N",4852176.791,348663.132
"711","EMMAOR_NMDC2-04A_2019",2019,"191","193","NAD83 11N",4852176.791,348663.132
"712","EMMAOR_NMDC2-04A_2019",2019,"193","199","NAD83 11N",4852176.791,348663.132
"713","EMMAOR_NPAWT1-01A_2019",2019,NA,"168","NAD83 11N",4885871.669,348353.094
"714","EMMAOR_NPAWT1-01A_2019",2019,"168","176","NAD83 11N",4885871.669,348353.094
"715","EMMAOR_NPAWT1-01A_2019",2019,"176","184","NAD83 11N",4885871.669,348353.094
"716","EMMAOR_NPAWT1-02A_2014",2014,NA,"156","NAD83 11N",4883270.837,349189.458
"717","EMMAOR_NPAWT1-02A_2014",2014,"156","167","NAD83 11N",4883270.837,349189.458
"718","EMMAOR_NPAWT1-03A_2016",2016,NA,"155","NAD83 11N",4883555.622,349106.633
"719","EMMAOR_NPAWT1-03A_2016",2016,"155","159","NAD83 11N",4883555.622,349106.633
"720","EMMAOR_NPAWT1-03A_2016",2016,"159","166","NAD83 11N",4883555.622,349106.633
"721","EMMAOR_NPAWT1-03A_2016",2016,"166","167","NAD83 11N",4883555.622,349106.633
"722","EMMAOR_NPAWT1-03A_2016",2016,"167","187","NAD83 11N",4883555.622,349106.633
"723","EMMAOR_NPAWT1-03A_2016",2016,"187","190","NAD83 11N",4883555.622,349106.633
"724","EMMAOR_NPAWT1-03A_2016",2016,"190","194","NAD83 11N",4883555.622,349106.633
"725","EMMAOR_NPAWT1-03A_2016",2016,"194","196","NAD83 11N",4883555.622,349106.633
"726","EMMAOR_NPAWT1-03A_2017",2017,NA,"177","NAD83 11N",4883389.977,349113.919
"727","EMMAOR_NPAWT1-03A_2017",2017,"177","178","NAD83 11N",4883389.977,349113.919
"728","EMMAOR_NPAWT1-03A_2017",2017,"178","187","NAD83 11N",4883389.977,349113.919
"729","EMMAOR_NPAWT1-03A_2017",2017,"187","193","NAD83 11N",4883389.977,349113.919
"730","EMMAOR_NPAWT1-03A_2019",2019,NA,"150","NAD83 11N",4883410.961,349073.75
"731","EMMAOR_NPAWT1-03A_2019",2019,"150","165","NAD83 11N",4883410.961,349073.75
"732","EMMAOR_NPAWT1-03A_2019",2019,"165","176","NAD83 11N",4883410.961,349073.75
"733","EMMAOR_NPAWT1-03A_2019",2019,"176","184","NAD83 11N",4883410.961,349073.75
"734","EMMAOR_NPAWT1-03A_2021",2021,NA,"144","NAD83 11N",4883312,349078
"735","EMMAOR_NPAWT1-03A_2021",2021,"144","145","NAD83 11N",4883312,349078
"736","EMMAOR_NPAWT1-03A_2021",2021,"145","152","NAD83 11N",4883312,349078
"737","EMMAOR_NPAWT1-03A_2021",2021,"152","159","NAD83 11N",4883312,349078
"738","EMMAOR_NPAWT1-03A_2021",2021,"159","169","NAD83 11N",4883312,349078
"739","EMMAOR_NPAWT1-03A_2021",2021,"169","175","NAD83 11N",4883312,349078
"740","EMMAOR_NPAWT1-03A_2021",2021,"175","179","NAD83 11N",4883312,349078
"741","EMMAOR_NPAWT1-03A_2021",2021,"179","187","NAD83 11N",4883312,349078
"742","EMMAOR_NPAWT1-03A_2021",2021,"187","188","NAD83 11N",4883312,349078
"743","EMMAOR_NPAWT1-03A_2021",2021,"188","189","NAD83 11N",4883312,349078
"744","EMMAOR_NPAWT1-03A_2021",2021,"189","190","NAD83 11N",4883312,349078
"745","EMMAOR_NPAWT1-03A_2021",2021,"190","190","NAD83 11N",4883312,349078
"746","EMMAOR_NPAWT1-04A_2015",2015,NA,"154","NAD83 11N",4883247.443,349153.776
"747","EMMAOR_NPAWT1-04A_2015",2015,"154","160","NAD83 11N",4883247.443,349153.776
"748","EMMAOR_NPAWT1-04A_2015",2015,"160","167","NAD83 11N",4883247.443,349153.776
"749","EMMAOR_NPAWT1-04A_2015",2015,"167","181","NAD83 11N",4883247.443,349153.776
"750","EMMAOR_NPAWT1-04A_2015",2015,"181","183","NAD83 11N",4883247.443,349153.776
"751","EMMAOR_NPAWT1-04A_2015",2015,"183","187","NAD83 11N",4883247.443,349153.776
"752","EMMAOR_NPAWT1-04A_2015",2015,"187","189","NAD83 11N",4883247.443,349153.776
"753","EMMAOR_NPAWT1-05A_2015",2015,NA,"175","NAD83 11N",4882608.059,348535.365
"754","EMMAOR_NPAWT1-05A_2015",2015,"175","180","NAD83 11N",4882608.059,348535.365
"755","EMMAOR_NPAWT1-05A_2015",2015,"180","183","NAD83 11N",4882608.059,348535.365
"756","EMMAOR_NPAWT1-05A_2015",2015,"183","187","NAD83 11N",4882608.059,348535.365
"757","EMMAOR_NPAWT1-05A_2015",2015,"187","188","NAD83 11N",4882608.059,348535.365
"758","EMMAOR_NPAWT1-05A_2015",2015,"188","194","NAD83 11N",4882608.059,348535.365
"759","EMMAOR_NPAWT1-05A_2015",2015,"194","195","NAD83 11N",4882608.059,348535.365
"760","EMMAOR_NPAWT1-05A_2019",2019,NA,"184","NAD83 11N",4882486.381,348526.588
"761","EMMAOR_NPAWT1-05A_2019",2019,"184","190","NAD83 11N",4882486.381,348526.588
"762","EMMAOR_NPAWT1-05A_2021",2021,NA,"169","NAD83 11N",4882576,348809
"763","EMMAOR_NPAWT1-05A_2021",2021,"169","175","NAD83 11N",4882576,348809
"764","EMMAOR_NPAWT1-05A_2021",2021,"175","179","NAD83 11N",4882576,348809
"765","EMMAOR_NPAWT1-05A_2021",2021,"179","187","NAD83 11N",4882576,348809
"766","EMMAOR_NPAWT1-05A_2021",2021,"187","188","NAD83 11N",4882576,348809
"767","EMMAOR_NPAWT1-07A_2015",2015,NA,"181","NAD83 11N",4882063.489,348896.982
"768","EMMAOR_NPAWT1-07A_2015",2015,"181","183","NAD83 11N",4882063.489,348896.982
"769","EMMAOR_NPAWT1-07A_2015",2015,"183","187","NAD83 11N",4882063.489,348896.982
"770","EMMAOR_NPAWT1-07A_2015",2015,"187","189","NAD83 11N",4882063.489,348896.982
"771","EMMAOR_NPAWT1-08A_2015",2015,"167","167","NAD83 11N",4882589.179,349865.329
"772","EMMAOR_NPAWT1-08A_2015",2015,"167","180","NAD83 11N",4882589.179,349865.329
"773","EMMAOR_NPAWT1-08A_2015",2015,"180","183","NAD83 11N",4882589.179,349865.329
"774","EMMAOR_NPAWT1-08A_2015",2015,"183","187","NAD83 11N",4882589.179,349865.329
"775","EMMAOR_NPAWT1-08A_2015",2015,"187","188","NAD83 11N",4882589.179,349865.329
"776","EMMAOR_NPAWT1-08A_2015",2015,"188","194","NAD83 11N",4882589.179,349865.329
"777","EMMAOR_NPAWT1-08A_2015",2015,"194","195","NAD83 11N",4882589.179,349865.329
"778","EMMAOR_NPAWT1-08A_2021",2021,NA,"187","NAD83 11N",4882643,350163
"779","EMMAOR_NPAWT1-08A_2021",2021,"187","189","NAD83 11N",4882643,350163
"780","EMMAOR_NPAWT1-08A_2021",2021,"189","194","NAD83 11N",4882643,350163
"781","EMMAOR_NPAWT1-08A_2021",2021,"194","196","NAD83 11N",4882643,350163
"782","EMMAOR_NPAWT1-08A_2021",2021,"196","197","NAD83 11N",4882643,350163
"783","EMMAOR_NPAWT1-08A_2021",2021,"197","199","NAD83 11N",4882643,350163
"784","EMMAOR_NPAWT1-09A_2014",2014,NA,"150","NAD83 11N",4882203.396,349308.401
"785","EMMAOR_NPAWT1-09A_2014",2014,"150","167","NAD83 11N",4882203.396,349308.401
"786","EMMAOR_NPAWT1-09A_2019",2019,NA,"168","NAD83 11N",4882294.659,349653.836
"787","EMMAOR_NPAWT1-09A_2019",2019,"168","176","NAD83 11N",4882294.659,349653.836
"788","EMMAOR_NPAWT1-09A_2019",2019,"176","184","NAD83 11N",4882294.659,349653.836
"789","EMMAOR_NPRONGC1-01A_2019",2019,NA,"157","NAD83 11N",4886769.837,349668.933
"790","EMMAOR_NPRONGC1-01A_2019",2019,"157","163","NAD83 11N",4886769.837,349668.933
"791","EMMAOR_NPRONGC1-01A_2019",2019,"163","168","NAD83 11N",4886769.837,349668.933
"792","EMMAOR_NPRONGC1-01A_2019",2019,"168","176","NAD83 11N",4886769.837,349668.933
"793","EMMAOR_NPRONGC1-01A_2019",2019,"176","183","NAD83 11N",4886769.837,349668.933
"794","EMMAOR_NPRONGC1-01A_2019",2019,"183","190","NAD83 11N",4886769.837,349668.933
"795","EMMAOR_NPRONGC2-01A_2015",2015,NA,"146","NAD83 11N",4887461.483,352339.482
"796","EMMAOR_NPRONGC2-01A_2015",2015,"146","153","NAD83 11N",4887461.483,352339.482
"797","EMMAOR_NPRONGC2-01A_2015",2015,"153","180","NAD83 11N",4887461.483,352339.482
"798","EMMAOR_NPRONGC2-01A_2015",2015,"180","187","NAD83 11N",4887461.483,352339.482
"799","EMMAOR_NPRONGC2-01A_2015",2015,"187","188","NAD83 11N",4887461.483,352339.482
"800","EMMAOR_NPRONGC2-01A_2019",2019,NA,"164","NAD83 11N",4887585.366,352375.871
"801","EMMAOR_NPRONGC2-01A_2019",2019,"164","176","NAD83 11N",4887585.366,352375.871
"802","EMMAOR_NPRONGC2-01A_2019",2019,"176","183","NAD83 11N",4887585.366,352375.871
"803","EMMAOR_NPRONGC2-08A_2019",2019,NA,"164","NAD83 11N",4887485.011,353234.03
"804","EMMAOR_NPRONGC2-08A_2019",2019,"164","176","NAD83 11N",4887485.011,353234.03
"805","EMMAOR_NPRONGC2-08A_2019",2019,"176","183","NAD83 11N",4887485.011,353234.03
"806","EMMAOR_NRATT1-01A_2014",2014,NA,"197","NAD83 11N",4849213.193,352594.087
"807","EMMAOR_NRATT1-01A_2014",2014,"197","197","NAD83 11N",4849213.193,352594.087
"808","EMMAOR_NRATT1-03A_2017",2017,NA,"181","NAD83 11N",4848063.592,352797.908
"809","EMMAOR_NRATT1-03A_2017",2017,"181","191","NAD83 11N",4848063.592,352797.908
"810","EMMAOR_NRATT1-03A_2017",2017,"191","199","NAD83 11N",4848063.592,352797.908
"811","EMMAOR_NRATT1-07A_2016",2016,NA,"182","NAD83 11N",4847730.361,353534.287
"812","EMMAOR_NRATT1-07A_2016",2016,"182","187","NAD83 11N",4847730.361,353534.287
"813","EMMAOR_NRATT1-07A_2016",2016,"187","193","NAD83 11N",4847730.361,353534.287
"814","EMMAOR_NRATT1-07A_2016",2016,"193","196","NAD83 11N",4847730.361,353534.287
"815","EMMAOR_NRATT1-10A_2015",2015,"176","176","NAD83 11N",4846902.468,353460.279
"816","EMMAOR_NRATT1-10A_2015",2015,"176","183","NAD83 11N",4846902.468,353460.279
"817","EMMAOR_NRATT1-10A_2015",2015,"183","188","NAD83 11N",4846902.468,353460.279
"818","EMMAOR_NRATT1-10A_2016",2016,NA,"161","NAD83 11N",4846748.238,353431.286
"819","EMMAOR_NRATT1-10A_2016",2016,"161","172","NAD83 11N",4846748.238,353431.286
"820","EMMAOR_NRATT1-10A_2016",2016,"172","174","NAD83 11N",4846748.238,353431.286
"821","EMMAOR_NRATT1-10A_2016",2016,"174","176","NAD83 11N",4846748.238,353431.286
"822","EMMAOR_NRATT1-10A_2016",2016,"176","180","NAD83 11N",4846748.238,353431.286
"823","EMMAOR_NRATT1-10A_2016",2016,"180","182","NAD83 11N",4846748.238,353431.286
"824","EMMAOR_NRATT1-10A_2016",2016,"182","187","NAD83 11N",4846748.238,353431.286
"825","EMMAOR_NRATT1-10A_2016",2016,"187","196","NAD83 11N",4846748.238,353431.286
"826","EMMAOR_NRATT1-10A_2017",2017,NA,"157","NAD83 11N",4846902.468,353460.279
"827","EMMAOR_NRATT1-10A_2017",2017,"157","159","NAD83 11N",4846902.468,353460.279
"828","EMMAOR_NRATT1-10A_2017",2017,"159","165","NAD83 11N",4846902.468,353460.279
"829","EMMAOR_NRATT1-10A_2017",2017,"165","171","NAD83 11N",4846902.468,353460.279
"830","EMMAOR_NRATT1-10A_2017",2017,"171","173","NAD83 11N",4846902.468,353460.279
"831","EMMAOR_NRATT1-10A_2017",2017,"173","181","NAD83 11N",4846902.468,353460.279
"832","EMMAOR_NRATT1-10A_2017",2017,"181","191","NAD83 11N",4846902.468,353460.279
"833","EMMAOR_NRATT2-10A_2017",2017,NA,"171","NAD83 11N",4844297.097,351756.632
"834","EMMAOR_NRATT2-10A_2017",2017,"171","181","NAD83 11N",4844297.097,351756.632
"835","EMMAOR_NRATT2-10A_2017",2017,"181","191","NAD83 11N",4844297.097,351756.632
"836","EMMAOR_NRATT2-10A_2019",2019,NA,"151","NAD83 11N",4844259.953,351709.674
"837","EMMAOR_NRATT2-10A_2019",2019,"151","157","NAD83 11N",4844259.953,351709.674
"838","EMMAOR_NRATT2-10A_2019",2019,"157","171","NAD83 11N",4844259.953,351709.674
"839","EMMAOR_NRATT2-10A_2019",2019,"171","179","NAD83 11N",4844259.953,351709.674
"840","EMMAOR_NRATT2-10A_2019",2019,"179","183","NAD83 11N",4844259.953,351709.674
"841","EMMAOR_NSAGEC1-08A_2019",2019,NA,"176","NAD83 11N",4856206.835,330529.985
"842","EMMAOR_NSAGEC1-08A_2019",2019,"176","184","NAD83 11N",4856206.835,330529.985
"843","EMMAOR_NSAGEC1-08A_2019",2019,"184","191","NAD83 11N",4856206.835,330529.985
