Nest_ID,Year_located,Julian_start,Julian_end,UTM_datum_zone,maxTmax_C,meanTmax_C,maxPpt_mm,meanPpt_mm
EMPAID_N1WS09A_2018,2018,180,183,NAD83 11N,25.12299919128418,23.489999771118164,0,0
EMPAID_N1WS09A_2018,2018,183,186,NAD83 11N,28.224000930786133,24.078749656677246,0.029999999329447746,0.007499999832361937
EMPAID_N1WS09A_2018,2018,186,190,NAD83 11N,34.28200149536133,30.57020034790039,0.029999999329447746,0.005999999865889549
EMPAID_N1WS09A_2018,2018,190,193,NAD83 11N,34.25699996948242,30.72450017929077,0,0
EMPAID_N2WS05A_2017,2017,143,143,NAD83 11N,24.385000228881836,24.385000228881836,0,0
EMPAID_N2WS05A_2017,2017,143,145,NAD83 11N,24.385000228881836,21.573333104451496,0,0
EMPAID_N2WS05A_2017,2017,145,152,NAD83 11N,27.857999801635742,21.889000058174133,2.943000078201294,0.5260000079870224
EMPAID_N2WS05A_2017,2017,152,158,NAD83 11N,26.43600082397461,22.806286130632675,8.82699966430664,2.6434285002095357
EMPAID_N2WS05A_2017,2017,158,166,NAD83 11N,29.351999282836914,18.025888866848415,5.15500020980835,2.173333363400565
EMPAID_N2WS05A_2017,2017,166,171,NAD83 11N,29.09600067138672,20.201666673024494,3.36299991607666,0.8133333126703898
EMPAID_NB-S01A_2014,2014,177,177,NAD83 11N,19.687000274658203,19.687000274658203,0.6240000128746033,0.6240000128746033
EMPAID_NB-S01A_2014,2014,177,179,NAD83 11N,19.687000274658203,17.876667022705078,9.13700008392334,4.645666738351186
EMPAID_NB-S01A_2014,2014,179,179,NAD83 11N,18.047000885009766,18.047000885009766,9.13700008392334,9.13700008392334
EMPAID_NB-S01A_2014,2014,179,181,NAD83 11N,19.94099998474121,18.93600018819173,9.13700008392334,3.0456666946411133
EMPAID_NB-S01A_2014,2014,181,190,NAD83 11N,32.57600021362305,28.981200218200684,0,0
EMPAID_NB-S01A_2014,2014,190,197,NAD83 11N,34.29800033569336,31.503000020980835,0.9350000023841858,0.11687500029802322
EMPAID_NB-T01A_2016,2016,175,175,NAD83 11N,27.340999603271484,27.340999603271484,0,0
EMPAID_NB-T01A_2016,2016,175,179,NAD83 11N,27.834999084472656,23.76439971923828,0,0
EMPAID_NB-T01A_2016,2016,179,182,NAD83 11N,33.14699935913086,31.33299970626831,0,0
EMPAID_NB-T01A_2016,2016,182,189,NAD83 11N,33.14699935913086,27.348124742507935,0,0
EMPAID_NB-T01A_2016,2016,189,193,NAD83 11N,23.81800079345703,19.52660026550293,21.33300018310547,6.177400028705597
EMPAID_NB-T01A_2018,2018,171,171,NAD83 11N,18.57699966430664,18.57699966430664,0.6710000038146973,0.6710000038146973
EMPAID_NB-T01A_2018,2018,171,177,NAD83 11N,24.545000076293945,21.808571679251536,8.79699993133545,1.897285716874259
EMPAID_NB-T01A_2018,2018,177,179,NAD83 11N,26.624000549316406,23.595333735148113,0,0
EMPAID_NB-T01A_2018,2018,179,183,NAD83 11N,26.624000549316406,22.166400146484374,0,0
EMPAID_NB-T01A_2018,2018,183,186,NAD83 11N,25.4689998626709,22.08175039291382,0,0
EMPAID_NB-T01A_2019,2019,169,169,NAD83 11N,24.832000732421875,24.832000732421875,0,0
EMPAID_NB-T01A_2019,2019,169,176,NAD83 11N,24.908000946044922,18.780500292778015,0.028999999165534973,0.0036249998956918716
EMPAID_NB-T01A_2019,2019,176,182,NAD83 11N,26.259000778198242,21.437000002179825,0.7200000286102295,0.1028571469443185
EMPAID_NB-T01A_2019,2019,182,184,NAD83 11N,26.687999725341797,25.19699986775716,0,0
EMPAID_NB-T01A_2019,2019,184,186,NAD83 11N,23.56100082397461,22.659666697184246,0,0
EMPAID_NB-T02A_2015,2015,162,162,NAD83 11N,27.290000915527344,27.290000915527344,0,0
EMPAID_NB-T02A_2015,2015,162,168,NAD83 11N,27.304000854492188,25.345571517944336,0,0
EMPAID_NB-T02A_2015,2015,168,175,NAD83 11N,27.822999954223633,26.032999992370605,2.243000030517578,0.28037500381469727
EMPAID_NB-T02A_2015,2015,175,181,NAD83 11N,38.0629997253418,32.310999734061106,0,0
EMPAID_NB-T02A_2015,2015,181,183,NAD83 11N,33.59700012207031,33.49399948120117,0,0
EMPAID_NB-T02A_2015,2015,183,187,NAD83 11N,34.566001892089844,32.78940010070801,0,0
EMPAID_NB-T02A_2015,2015,187,195,NAD83 11N,30.4060001373291,26.47855546739366,10.237000465393066,2.7054444948832193
EMPAID_NB-T06A_2016,2016,161,161,NAD83 11N,29.187999725341797,29.187999725341797,2.9509999752044678,2.9509999752044678
EMPAID_NB-T06A_2016,2016,161,168,NAD83 11N,29.187999725341797,19.955999732017517,12.336999893188477,2.5524999797344208
EMPAID_NB-T06A_2016,2016,168,175,NAD83 11N,28.584999084472656,20.61637508869171,12.336999893188477,2.3808750100433826
EMPAID_NB-T06A_2016,2016,175,179,NAD83 11N,29.089000701904297,24.953999710083007,0,0
EMPAID_NB-T06A_2016,2016,179,182,NAD83 11N,34.52199935913086,32.64175033569336,0,0
EMPAID_NB-T06A_2016,2016,182,193,NAD83 11N,34.52199935913086,25.6068332195282,20.332000732421875,2.3714167128006616
EMPAID_NB-T06A_2019,2019,164,164,NAD83 11N,27.514999389648438,27.514999389648438,0,0
EMPAID_NB-T06A_2019,2019,164,165,NAD83 11N,27.514999389648438,26.10599994659424,0,0
EMPAID_NB-T06A_2019,2019,165,176,NAD83 11N,27.458999633789063,22.05375011761983,0,0
EMPAID_NB-T08A_2012,2012,181,181,NAD83 11N,28.80500030517578,28.80500030517578,0,0
EMPAID_NB-T08A_2012,2012,181,185,NAD83 11N,30.312999725341797,27.792799758911134,0,0
EMPAID_NB-T08A_2012,2012,185,187,NAD83 11N,29.195999145507813,26.278666178385418,0,0
EMPAID_NB-T08A_2012,2012,187,190,NAD83 11N,34.189998626708984,31.10474920272827,0,0
EMPAID_NB-T10A_2012,2012,166,166,NAD83 11N,21.253999710083008,21.253999710083008,0,0
EMPAID_NB-T10A_2012,2012,166,167,NAD83 11N,23.371999740600586,22.312999725341797,0,0
EMPAID_NB-T10A_2012,2012,167,170,NAD83 11N,26.086999893188477,24.55999994277954,0,0
EMPAID_NB-T10A_2012,2012,170,173,NAD83 11N,25.492000579833984,19.963250160217285,4.377999782562256,1.094499945640564
EMPAID_NB-T10A_2013,2013,184,184,NAD83 11N,36.26499938964844,36.26499938964844,0,0
EMPAID_NB-T10A_2013,2013,184,189,NAD83 11N,36.26499938964844,31.133166948954266,0,0
EMPAID_NB-T10A_2013,2013,189,190,NAD83 11N,30.599000930786133,30.304500579833984,0,0
EMPAID_NB-T10A_2013,2013,190,192,NAD83 11N,33.58599853515625,32.00233268737793,0,0
EMPAID_NB-T10A_2014,2014,152,152,NAD83 11N,20.981000900268555,20.981000900268555,0,0
EMPAID_NB-T10A_2014,2014,152,153,NAD83 11N,23.02400016784668,22.002500534057617,0,0
EMPAID_NB-T10A_2014,2014,153,156,NAD83 11N,26.77899932861328,24.622250080108643,0,0
EMPAID_NB-T10A_2014,2014,156,167,NAD83 11N,26.8799991607666,22.333250045776367,4.23799991607666,0.5982499892512957
EMPAID_NB-T10A_2014,2014,167,169,NAD83 11N,17.836000442504883,13.896666844685873,5.059000015258789,2.296999990940094
EMPAID_NB-T10A_2014,2014,169,180,NAD83 11N,28.761999130249023,21.601166645685833,7.816999912261963,1.6501666729648907
EMPAID_NB-T10A_2014,2014,180,189,NAD83 11N,33.95000076293945,29.634400177001954,0,0
EMPAID_NB-T10A_2014,2014,189,191,NAD83 11N,34.66899871826172,31.84466552734375,0,0
EMPAID_NB-T10A_2014,2014,191,196,NAD83 11N,36.4739990234375,33.67433293660482,0.8149999976158142,0.13583333293596903
EMPAID_NB-T10A_2014,2014,196,205,NAD83 11N,35.672000885009766,31.21990032196045,3.2679998874664307,0.40829998850822447
EMPAID_NB-T10A_2017,2017,170,170,NAD83 11N,23.55900001525879,23.55900001525879,0,0
EMPAID_NB-T10A_2017,2017,170,177,NAD83 11N,31.413999557495117,26.915000200271606,0,0
EMPAID_NB-T10A_2017,2017,177,181,NAD83 11N,31.58799934387207,27.786599731445314,0,0
EMPAID_NB-T10A_2017,2017,181,186,NAD83 11N,32.415000915527344,29.53499984741211,0,0
EMPAID_NB-T10A_2017,2017,186,188,NAD83 11N,34.845001220703125,34.01133346557617,0,0
EMPAID_NB-T10A_2018,2018,141,141,NAD83 11N,18.1299991607666,18.1299991607666,4.828000068664551,4.828000068664551
EMPAID_NB-T10A_2018,2018,141,144,NAD83 11N,23.625,20.54449987411499,4.828000068664551,2.469750016927719
EMPAID_NB-T10A_2018,2018,144,149,NAD83 11N,25.384000778198242,21.8828337987264,22.72100067138672,4.0370001047849655
EMPAID_NB-T10A_2018,2018,149,155,NAD83 11N,27.05500030517578,20.277285984584264,10.881999969482422,2.678142862660544
EMPAID_NB-T10A_2018,2018,155,158,NAD83 11N,27.05500030517578,23.76074981689453,0.6980000138282776,0.1745000034570694
EMPAID_NB-T10A_2018,2018,158,162,NAD83 11N,25.33300018310547,20.354999923706053,6.620999813079834,2.371799945831299
EMPAID_NB-T10A_2018,2018,162,164,NAD83 11N,21.804000854492188,16.45633379618327,4.093999862670898,1.3646666208902996
EMPAID_NB-T10A_2018,2018,164,165,NAD83 11N,26.52199935913086,24.163000106811523,0,0
EMPAID_NB-T10A_2018,2018,165,169,NAD83 11N,26.52199935913086,20.230799865722656,1.4299999475479126,0.2859999895095825
EMPAID_NB-T10A_2018,2018,169,177,NAD83 11N,25.503999710083008,21.163111156887478,7.452000141143799,2.0403333571222095
EMPAID_NB-T10A_2018,2018,177,179,NAD83 11N,27.836999893188477,24.762666702270508,0,0
EMPAID_NB-T10A_2018,2018,179,184,NAD83 11N,27.836999893188477,23.026500066121418,0,0
EMPAID_NB-T10A_2018,2018,184,186,NAD83 11N,26.437000274658203,22.67466672261556,0,0
EMPAID_NB-T10A_2018,2018,186,190,NAD83 11N,32.332000732421875,28.675400161743163,0,0
EMPAID_NB-T10A_2018,2018,190,192,NAD83 11N,33.2760009765625,30.352333704630535,0,0
EMPAID_NB-T10A_2018,2018,192,193,NAD83 11N,28.368000030517578,27.822999954223633,0,0
EMPAID_NB-T10A_2019,2019,164,164,NAD83 11N,27.514999389648438,27.514999389648438,0,0
EMPAID_NB-T10A_2019,2019,164,176,NAD83 11N,27.514999389648438,22.473846215468186,0,0
EMPAID_NB-U01A_2013,2013,168,168,NAD83 11N,28.281999588012695,28.281999588012695,0,0
EMPAID_NB-U01A_2013,2013,168,172,NAD83 11N,28.281999588012695,21.080599784851074,15.66100025177002,4.58100004196167
EMPAID_NB-U01A_2013,2013,172,176,NAD83 11N,22.198999404907227,17.57339973449707,10.98799991607666,2.8025999784469606
EMPAID_NB-U01A_2013,2013,176,178,NAD83 11N,19.22800064086914,16.960000038146973,10.98799991607666,6.875333388646443
EMPAID_NB-U01A_2013,2013,178,184,NAD83 11N,37.11800003051758,31.550428118024552,2.378000020980835,0.33971428871154785
EMPAID_NB-U01A_2013,2013,184,185,NAD83 11N,35.64799880981445,33.98449897766113,0,0
EMPAID_NB-U01A_2013,2013,185,189,NAD83 11N,32.32099914550781,29.54299964904785,0,0
EMPAID_NB-U01A_2013,2013,189,191,NAD83 11N,31.76799964904785,30.374666213989258,0,0
EMPAID_NB-U01A_2013,2013,191,192,NAD83 11N,33.10200119018555,32.4350004196167,0,0
EMPAID_NB-U01A_2013,2013,192,196,NAD83 11N,33.10200119018555,28.306800079345702,0,0
EMPAID_NB-U01A_2013,2013,196,198,NAD83 11N,33.257999420166016,31.977333068847656,1.503000020980835,0.5010000069936117
EMPAID_NB-U01A_2013,2013,198,201,NAD83 11N,34.45899963378906,32.76425075531006,1.503000020980835,0.37575000524520874
EMPAID_NB-U01A_2014,2014,143,143,NAD83 11N,24.67799949645996,24.67799949645996,0,0
EMPAID_NB-U01A_2014,2014,143,150,NAD83 11N,24.695999145507813,20.919999599456787,0.013000000268220901,0.0016250000335276127
EMPAID_NB-U01A_2014,2014,150,156,NAD83 11N,26.267000198364258,22.17285701206752,0,0
EMPAID_NB-U01A_2014,2014,156,160,NAD83 11N,24.68199920654297,23.61539993286133,0,0
EMPAID_NB-U01A_2014,2014,160,164,NAD83 11N,26.238000869750977,24.444400024414062,0.6420000195503235,0.2287999987602234
EMPAID_NB-U01A_2014,2014,164,170,NAD83 11N,25.350000381469727,15.51999991280692,4.886000156402588,2.1352857521602084
EMPAID_NB-U01A_2014,2014,174,174,NAD83 11N,25.625,25.625,0,0
EMPAID_NB-U01A_2014,2014,174,182,NAD83 11N,28.20599937438965,22.81133312649197,7.409999847412109,1.3806666400697496
EMPAID_NB-U01A_2014,2014,182,188,NAD83 11N,33.268001556396484,30.920428684779576,0,0
EMPAID_NB-U01A_2014,2014,188,191,NAD83 11N,34.09199905395508,31.785749912261963,0,0
EMPAID_NB-U01A_2014,2014,191,196,NAD83 11N,35.6870002746582,33.01966667175293,0.3269999921321869,0.054499998688697815
EMPAID_NB-U01A_2015,2015,140,140,NAD83 11N,17.18000030517578,17.18000030517578,1.659000039100647,1.659000039100647
EMPAID_NB-U01A_2015,2015,140,142,NAD83 11N,19.20599937438965,17.49366633097331,5.5960001945495605,2.7630000909169516
EMPAID_NB-U01A_2015,2015,142,152,NAD83 11N,26.10700035095215,20.865454587069426,4.8520002365112305,1.1292727476155215
EMPAID_NB-U01A_2015,2015,152,155,NAD83 11N,26.10700035095215,20.25849962234497,8.180000305175781,4.129500076174736
EMPAID_NB-U01A_2015,2015,155,160,NAD83 11N,31.606000900268555,24.684333165486652,0.5090000033378601,0.08483333388964336
EMPAID_NB-U01A_2015,2015,160,162,NAD83 11N,31.975000381469727,30.536666870117188,0,0
EMPAID_NB-U01A_2015,2015,162,167,NAD83 11N,28.02899932861328,25.924833297729492,0,0
EMPAID_NB-U01A_2015,2015,174,174,NAD83 11N,26.72100067138672,26.72100067138672,0.012000000104308128,0.012000000104308128
EMPAID_NB-U01A_2015,2015,174,180,NAD83 11N,38.79199981689453,32.0200001852853,0.012000000104308128,0.0017142857291868754
EMPAID_NB-U01A_2016,2016,142,142,NAD83 11N,8.416999816894531,8.416999816894531,5.060999870300293,5.060999870300293
EMPAID_NB-U01A_2016,2016,142,150,NAD83 11N,18.05299949645996,13.69522221883138,11.230999946594238,2.118999971283807
EMPAID_NB-U01A_2016,2016,150,153,NAD83 11N,22.702999114990234,20.11299991607666,0,0
EMPAID_NB-U01A_2016,2016,153,160,NAD83 11N,32.13199996948242,27.02887463569641,1.930999994277954,0.3868750035762787
EMPAID_NB-U01A_2016,2016,160,169,NAD83 11N,30.354999542236328,19.728199863433836,12.010000228881836,2.8943000435829163
EMPAID_NB-U02A_2012,2012,170,170,NAD83 11N,25.045000076293945,25.045000076293945,0,0
EMPAID_NB-U02A_2012,2012,170,173,NAD83 11N,25.045000076293945,19.480000019073486,3.0399999618530273,0.7599999904632568
EMPAID_NB-U02A_2012,2012,173,178,NAD83 11N,29.85099983215332,25.70799986521403,0.6179999709129333,0.10299999515215556
EMPAID_NB-U02A_2012,2012,178,181,NAD83 11N,28.41200065612793,22.791500091552734,9.196000099182129,2.515000019222498
EMPAID_NB-U02A_2012,2012,181,184,NAD83 11N,29.78700065612793,26.931750297546387,0,0
EMPAID_NB-U02A_2012,2012,184,186,NAD83 11N,28.610000610351563,25.25366719563802,0,0
EMPAID_NB-U02A_2012,2012,186,187,NAD83 11N,26.797000885009766,24.35300064086914,0,0
EMPAID_NB-U02A_2012,2012,187,190,NAD83 11N,33.63600158691406,30.477750778198242,0,0
EMPAID_NB-U02A_2013,2013,150,150,NAD83 11N,11.069000244140625,11.069000244140625,8.909000396728516,8.909000396728516
EMPAID_NB-U02A_2013,2013,150,155,NAD83 11N,21.43600082397461,16.852333386739094,8.909000396728516,1.6265000700950623
EMPAID_NB-U02A_2013,2013,155,162,NAD83 11N,27.95800018310547,25.520999670028687,0,0
EMPAID_NB-U02A_2013,2013,162,165,NAD83 11N,26.900999069213867,22.080749988555908,1.649999976158142,0.6657499969005585
EMPAID_NB-U02A_2013,2013,165,169,NAD83 11N,28.281999588012695,23.197599792480467,1.649999976158142,0.32999999523162843
EMPAID_NB-U05A_2015,2015,168,175,NAD83 11N,27.509000778198242,25.759125232696533,1.0750000476837158,0.1361250060144812
EMPAID_NB-U05A_2015,2015,175,181,NAD83 11N,37.54600143432617,32.04314340863909,0,0
EMPAID_NB-U05A_2015,2015,181,187,NAD83 11N,34.06700134277344,32.63885770525251,0,0
EMPAID_NB-U05A_2015,2015,187,194,NAD83 11N,30.027000427246094,26.364875078201294,9.680000305175781,3.1850000619888306
EMPAID_NB-U05A_2015,2015,194,201,NAD83 11N,28.625,24.517250061035156,4.714000225067139,1.0432500392198563
EMPAID_NBR01A_2018,2018,179,179,NAD83 11N,27.134000778198242,27.134000778198242,0,0
EMPAID_NBR01A_2018,2018,179,180,NAD83 11N,27.134000778198242,23.711000442504883,0,0
EMPAID_NBR01A_2018,2018,180,183,NAD83 11N,23.797000885009766,21.523000240325928,0,0
EMPAID_NBR01A_2018,2018,183,190,NAD83 11N,31.716999053955078,25.577625036239624,0,0
EMPAID_NBR04A_2013,2013,164,164,NAD83 11N,20.736000061035156,20.736000061035156,1.0880000591278076,1.0880000591278076
EMPAID_NBR04A_2013,2013,164,168,NAD83 11N,27.867000579833984,21.579400253295898,1.1260000467300415,0.4428000211715698
EMPAID_NBR04A_2013,2013,168,175,NAD83 11N,27.867000579833984,19.96512496471405,15.843000411987305,3.082875020802021
EMPAID_NBR04A_2013,2013,175,178,NAD83 11N,21.820999145507813,18.061999797821045,11.295999526977539,5.264249861240387
EMPAID_NBR04A_2013,2013,178,183,NAD83 11N,37.018001556396484,30.63883368174235,2.865000009536743,0.4775000015894572
EMPAID_NBR04A_2013,2013,183,185,NAD83 11N,37.018001556396484,34.99066670735677,0,0
EMPAID_NBR04A_2013,2013,185,189,NAD83 11N,32.32600021362305,29.470199966430663,0,0
EMPAID_NBR04A_2013,2013,189,192,NAD83 11N,32.86899948120117,30.966999530792236,0,0
EMPAID_NBR04A_2013,2013,192,196,NAD83 11N,32.86899948120117,28.13239974975586,0,0
EMPAID_NBR04A_2013,2013,196,199,NAD83 11N,33.23500061035156,31.53000020980835,1.6510000228881836,0.4127500057220459
EMPAID_NBR04A_2013,2013,199,203,NAD83 11N,34.433998107910156,32.88899917602539,0,0
EMPAID_NBR04A_2013,2013,203,205,NAD83 11N,34.84299850463867,33.425332387288414,0,0
EMPAID_NBWC01A_2012,2012,165,165,NAD83 11N,21.0310001373291,21.0310001373291,4.629000186920166,4.629000186920166
EMPAID_NBWC01A_2012,2012,165,167,NAD83 11N,21.530000686645508,20.616000493367512,4.629000186920166,1.543000062306722
EMPAID_NBWC01A_2012,2012,167,170,NAD83 11N,24.483999252319336,22.756499767303467,0,0
EMPAID_NBWC01A_2012,2012,170,172,NAD83 11N,23.58099937438965,17.12999979654948,4.204999923706055,1.4016666412353516
EMPAID_NBWC01A_2012,2012,172,174,NAD83 11N,28.4689998626709,21.132333119710285,0,0
EMPAID_NBWC01A_2012,2012,174,184,NAD83 11N,28.61199951171875,23.788363456726074,9.7220001220703125,0.88390910201071
EMPAID_NBWC01A_2012,2012,184,187,NAD83 11N,27.437000274658203,24.499000072479248,0,0
EMPAID_NBWC01A_2012,2012,187,190,NAD83 11N,32.45600128173828,29.314250469207764,0,0
EMPAID_NBWC01A_2013,2013,143,143,NAD83 11N,5.672999858856201,5.672999858856201,6.192999839782715,6.192999839782715
EMPAID_NBWC01A_2013,2013,143,144,NAD83 11N,12.119000434875488,8.896000146865845,6.192999839782715,3.13549992069602
EMPAID_NBWC01A_2013,2013,144,150,NAD83 11N,15.425999641418457,11.894285610743932,9.729999542236328,5.0755713911993166
EMPAID_NBWC01A_2013,2013,150,155,NAD83 11N,20.14699935913086,15.49483331044515,9.729999542236328,1.772999922434489
EMPAID_NBWC01A_2013,2013,155,157,NAD83 11N,24.31599998474121,21.447999954223633,0,0
EMPAID_NBWC01A_2013,2013,157,163,NAD83 11N,26.52199935913086,24.81142861502511,0,0
EMPAID_NBWC01A_2013,2013,163,165,NAD83 11N,20.770000457763672,18.95200030008952,2.1489999294281006,1.0769999821980794
EMPAID_NBWC01A_2013,2013,165,168,NAD83 11N,26.81100082397461,20.60599994659424,2.1489999294281006,0.5372499823570251
EMPAID_NBWC01A_2013,2013,168,169,NAD83 11N,26.81100082397461,26.576499938964844,0,0
EMPAID_NBWC01A_2013,2013,169,174,NAD83 11N,26.341999053955078,17.2346666653951,16.136999130249023,4.182499845822652
EMPAID_NBWC01A_2013,2013,174,175,NAD83 11N,20.85099983215332,19.728500366210938,0.656000018119812,0.328000009059906
EMPAID_NBWC01A_2014,2014,133,133,NAD83 11N,14.529999732971191,14.529999732971191,0,0
EMPAID_NBWC01A_2014,2014,133,144,NAD83 11N,23.219999313354492,18.585999727249146,6.747000217437744,0.7285000135501226
EMPAID_NBWC01A_2014,2014,144,148,NAD83 11N,23.174999237060547,20.482400131225585,0.515999972820282,0.1031999945640564
EMPAID_NBWC01A_2014,2014,148,152,NAD83 11N,19.95800018310547,17.57639980316162,0,0
EMPAID_NBWC01A_2014,2014,152,153,NAD83 11N,21.117000579833984,20.204999923706055,0,0
EMPAID_NBWC01A_2014,2014,153,154,NAD83 11N,24.760000228881836,22.93850040435791,0,0
EMPAID_NBWC01A_2014,2014,154,164,NAD83 11N,24.760000228881836,22.712909004905008,0.7699999809265137,0.13054545359178024
EMPAID_NBWC01A_2014,2014,164,169,NAD83 11N,23.952999114990234,14.554166475931803,5.65500020980835,2.4608333508173623
EMPAID_NBWC01A_2014,2014,169,177,NAD83 11N,26.756000518798828,20.44522211286757,5.65500020980835,1.009000023206075
EMPAID_NBWC01A_2014,2014,177,181,NAD83 11N,20.2189998626709,18.72859992980957,8.244999885559082,2.617199957370758
EMPAID_NBWC01A_2014,2014,181,185,NAD83 11N,31.670000076293945,27.269200134277344,0,0
EMPAID_NBWC01A_2014,2014,185,187,NAD83 11N,30.57200050354004,30.36833318074544,0,0
EMPAID_NBWC01A_2014,2014,187,188,NAD83 11N,32.10599899291992,31.22499942779541,0,0
EMPAID_NBWC01A_2014,2014,188,190,NAD83 11N,32.941001892089844,31.93166669209798,0,0
EMPAID_NBWC01A_2015,2015,152,152,NAD83 11N,24.874000549316406,24.874000549316406,0,0
EMPAID_NBWC01A_2015,2015,152,155,NAD83 11N,24.874000549316406,18.986999988555908,9.178000450134277,4.550999999046326
EMPAID_NBWC01A_2015,2015,155,159,NAD83 11N,27.329999923706055,21.95639991760254,0.5789999961853027,0.11579999923706055
EMPAID_NBWC01A_2015,2015,159,161,NAD83 11N,30.490999221801758,29.362999598185223,0.00800000037997961,0.0026666667933265367
EMPAID_NBWC01A_2015,2015,161,165,NAD83 11N,30.490999221801758,25.790999984741212,0.00800000037997961,0.001600000075995922
EMPAID_NBWC01A_2015,2015,165,169,NAD83 11N,26.268999099731445,24.481399917602538,0,0
EMPAID_NBWC01A_2015,2015,169,180,NAD83 11N,37.33700180053711,28.3228333791097,2.058000087738037,0.17225000727921724
EMPAID_NBWC01A_2016,2016,160,160,NAD83 11N,28.966999053955078,28.966999053955078,1.1440000534057617,1.1440000534057617
EMPAID_NBWC01A_2016,2016,160,169,NAD83 11N,28.966999053955078,18.366600036621094,13.493000030517578,3.391600003838539
EMPAID_NBWC01A_2016,2016,169,173,NAD83 11N,26.525999069213867,18.416199684143066,7.211999893188477,1.824399971961975
EMPAID_NBWC01A_2016,2016,173,181,NAD83 11N,31.649999618530273,25.2522218492296,0,0
EMPAID_NBWC01A_2016,2016,181,188,NAD83 11N,32.34299850463867,27.914499759674072,0,0
EMPAID_NBWC01A_2017,2017,180,180,NAD83 11N,22.988000869750977,22.988000869750977,0,0
EMPAID_NBWC01A_2017,2017,180,181,NAD83 11N,22.988000869750977,22.83400058746338,0,0
EMPAID_NBWC01A_2017,2017,181,186,NAD83 11N,30.749000549316406,27.839667002360027,0,0
EMPAID_NBWC01A_2017,2017,186,191,NAD83 11N,34.04999923706055,32.95366668701172,0,0
EMPAID_NBWC01A_2017,2017,191,193,NAD83 11N,33.23500061035156,29.19866689046224,0,0
EMPAID_NBWC01A_2017,2017,193,198,NAD83 11N,33.917999267578125,30.02383295694987,0,0
EMPAID_NBWC01A_2017,2017,198,201,NAD83 11N,29.575000762939453,28.29699993133545,0,0
EMPAID_NBWC01A_2017,2017,201,202,NAD83 11N,29.575000762939453,28.284500122070313,0,0
EMPAID_NBWC01A_2017,2017,202,205,NAD83 11N,32.24700164794922,29.417250633239746,0,0
EMPAID_NBWC01A_2018,2018,142,142,NAD83 11N,18.246999740600586,18.246999740600586,1.7109999656677246,1.7109999656677246
EMPAID_NBWC01A_2018,2018,142,149,NAD83 11N,23.52400016784668,20.121999740600586,24.375,4.027749985456467
EMPAID_NBWC01A_2018,2018,149,152,NAD83 11N,22.268999099731445,17.55424976348877,11.484999656677246,4.64424991607666
EMPAID_NBWC01A_2018,2018,152,155,NAD83 11N,25.106000900268555,17.58750033378601,11.484999656677246,3.065749913454056
EMPAID_NBWC01A_2018,2018,155,158,NAD83 11N,25.106000900268555,22.01650047302246,0.777999997138977,0.19449999928474426
EMPAID_NCC02A_2019,2019,190,190,NAD83 11N,21.381999969482422,21.381999969482422,0,0
EMPAID_NCC02A_2019,2019,190,192,NAD83 11N,26.72800064086914,24.228000005086262,0.054999999701976776,0.01833333323399226
EMPAID_NCC02A_2019,2019,192,193,NAD83 11N,28.798999786376953,27.763500213623047,0,0
EMPAID_NCC02A_2019,2019,193,196,NAD83 11N,31.256000518798828,29.603750228881836,0.8180000185966492,0.2045000046491623
EMPAID_NCC07A_2013,2013,172,172,NAD83 11N,14.699999809265137,14.699999809265137,1.972000002861023,1.972000002861023
EMPAID_NCC07A_2013,2013,172,176,NAD83 11N,23.242000579833984,18.096399879455568,10.61400032043457,2.8282000601291655
EMPAID_NCC07A_2013,2013,176,183,NAD83 11N,37.98899841308594,27.773499488830566,10.61400032043457,2.574125036597252
EMPAID_NCC08A_2014,2014,153,153,NAD83 11N,23.038000106811523,23.038000106811523,0,0
EMPAID_NCC08A_2014,2014,153,154,NAD83 11N,26.81800079345703,24.928000450134277,0,0
EMPAID_NCC08A_2014,2014,154,164,NAD83 11N,26.81800079345703,24.784000049937855,0.5559999942779541,0.05681818114085631
EMPAID_NCC08A_2014,2014,164,169,NAD83 11N,26.23200035095215,16.89816665649414,4.329999923706055,1.9006666541099548
EMPAID_NCC10A_2019,2019,170,170,NAD83 11N,25.472000122070313,25.472000122070313,0,0
EMPAID_NCC10A_2019,2019,170,172,NAD83 11N,25.472000122070313,19.24466673533122,0.44699999690055847,0.14899999896685281
EMPAID_NCC10A_2019,2019,172,176,NAD83 11N,20.113000869750977,16.773000144958495,0.5540000200271606,0.2718000054359436
EMPAID_NCP09A_2012,2012,173,173,NAD83 11N,22.638999938964844,22.638999938964844,0,0
EMPAID_NCP09A_2012,2012,173,181,NAD83 11N,30.35700035095215,24.759444448683,7.420000076293945,0.8708888981491327
EMPAID_NCP09A_2012,2012,181,185,NAD83 11N,30.312999725341797,27.792799758911134,0,0
EMPAID_NCP09A_2012,2012,185,187,NAD83 11N,29.195999145507813,26.278666178385418,0,0
EMPAID_NCP09A_2012,2012,187,190,NAD83 11N,34.189998626708984,31.10474920272827,0,0
EMPAID_NCR01A_2012,2012,166,166,NAD83 11N,20.48900032043457,20.48900032043457,0,0
EMPAID_NCR01A_2012,2012,166,167,NAD83 11N,22.91900062561035,21.70400047302246,0,0
EMPAID_NCR01A_2012,2012,167,171,NAD83 11N,25.42300033569336,22.302800369262695,1.899999976158142,0.3799999952316284
