"Nest_ID","Visit_date","Prev_date","interval","Fate_cat","Initiation_date","Stage","Year_located","Project_ID","UTM_E","UTM_N","UTM_datum_zone","Nest_Ht","Orientation"
"EMMAOR_NCLIFFC1-08B_2017","2017-06-26","2017-06-21",2,"success","2017-05-25","N",2017,"EM_MAOR",373124.548,4880770.683,"NAD83 11N",1.25,26
"EMMAOR_NCLIFFC1-08B_2017","2017-06-27","2017-06-26",3,"success","2017-05-25","N",2017,"EM_MAOR",373124.548,4880770.683,"NAD83 11N",1.25,26
"EMMAOR_NCLIFFC1-08B_2017","2017-06-29","2017-06-27",4,"success","2017-05-25","N",2017,"EM_MAOR",373124.548,4880770.683,"NAD83 11N",1.25,26
"EMMAOR_NCLIFFC1-08B_2017","2017-07-05","2017-06-29",5,"success","2017-05-25","N",2017,"EM_MAOR",373124.548,4880770.683,"NAD83 11N",1.25,26
"EMMAOR_NCLIFFC1-08B_2017","2017-07-12","2017-07-05",6,"success","2017-05-25","F",2017,"EM_MAOR",373124.548,4880770.683,"NAD83 11N",1.25,26
"EMMAOR_NCLIFFC2-04A_2017","2017-07-05","2017-06-27",1,"success","2017-05-26","N",2017,"EM_MAOR",374052.527,4877547.94,"NAD83 11N",1.5,128
"EMMAOR_NCLIFFC2-04A_2017","2017-07-12","2017-07-05",2,"success","2017-05-26","F",2017,"EM_MAOR",374052.527,4877547.94,"NAD83 11N",1.5,128
"EMMAOR_NCLIFFC2-06A_2019","2019-07-03","2019-06-27",1,"success","2019-05-24","N",2019,"EM_MAOR",374460.998,4876877.559,"NAD83 11N",1.8,35
"EMMAOR_NCLIFFC2-06A_2019","2019-07-09","2019-07-03",2,"success","2019-05-24","F",2019,"EM_MAOR",374460.998,4876877.559,"NAD83 11N",1.8,35
"EMMAOR_NCLIFFC2-07A_2015","2015-06-29","2015-06-15",1,"success","2015-05-25","N",2015,"EM_MAOR",374889.838,4876541.643,"NAD83 11N",1.9,286
"EMMAOR_NCLIFFC2-07A_2015","2015-07-10","2015-06-29",2,"success","2015-05-25","F",2015,"EM_MAOR",374889.838,4876541.643,"NAD83 11N",1.9,286
"EMMAOR_NCLIFFC2-08A_2019","2019-07-03","2019-06-27",1,"success","2019-05-19","F",2019,"EM_MAOR",375172.094,4876639.819,"NAD83 11N",1.1,251
"EMMAOR_NCLIFFC2-10A_2017","2017-07-05","2017-06-29",1,"success","2017-05-21","F",2017,"EM_MAOR",376022.398,4877089.051,"NAD83 11N",2.9,24
"EMMAOR_NCUBT1-10A_2016","2016-06-17","2016-06-15",1,"failure","2016-05-29","N",2016,"EM_MAOR",347457.452,4888208.178,"NAD83 11N",1.5,196
"EMMAOR_NCUBT1-10A_2016","2016-06-20","2016-06-17",2,"failure","2016-05-29","N",2016,"EM_MAOR",347457.452,4888208.178,"NAD83 11N",1.5,196
"EMMAOR_NCUBT1-10A_2016","2016-06-24","2016-06-20",3,"failure","2016-05-29","N",2016,"EM_MAOR",347457.452,4888208.178,"NAD83 11N",1.5,196
"EMMAOR_NCUBT1-10A_2016","2016-06-27","2016-06-24",4,"failure","2016-05-29","N",2016,"EM_MAOR",347457.452,4888208.178,"NAD83 11N",1.5,196
"EMMAOR_NCUBT1-10A_2016","2016-07-08","2016-06-27",5,"failure","2016-05-29","N",2016,"EM_MAOR",347457.452,4888208.178,"NAD83 11N",1.5,196
"EMMAOR_NCUBT2-02A_2016","2016-06-27","2016-06-24",1,"failure","2016-06-06","N",2016,"EM_MAOR",345533.728,4888895.778,"NAD83 11N",2.5,122
"EMMAOR_NCUBT2-02A_2016","2016-06-29","2016-06-27",2,"failure","2016-06-06","N",2016,"EM_MAOR",345533.728,4888895.778,"NAD83 11N",2.5,122
"EMMAOR_NCUBT2-02A_2016","2016-07-08","2016-06-29",3,"failure","2016-06-06","N",2016,"EM_MAOR",345533.728,4888895.778,"NAD83 11N",2.5,122
"EMMAOR_NCUBT2-02A_2021","2021-06-10","2021-06-07",1,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-06-18","2021-06-10",2,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-06-24","2021-06-18",3,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-06-28","2021-06-24",4,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-06-30","2021-06-28",5,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-07-02","2021-06-30",6,"success","2021-05-19","N",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-02A_2021","2021-07-04","2021-07-02",7,"success","2021-05-19","F",2021,"EM_MAOR",345182,4888785,"NAD83 11N",0.95,14
"EMMAOR_NCUBT2-03A_2015","2015-06-16","2015-06-01",1,"failure","2015-99-99","N",2015,"EM_MAOR",345633.804,4888525.007,"NAD83 11N",1.7,210
"EMMAOR_NCUBT2-03A_2015","2015-06-29","2015-06-16",2,"failure","2015-99-99","N",2015,"EM_MAOR",345633.804,4888525.007,"NAD83 11N",1.7,210
"EMMAOR_NCUBT2-03A_2015","2015-07-02","2015-06-29",3,"failure","2015-99-99","N",2015,"EM_MAOR",345633.804,4888525.007,"NAD83 11N",1.7,210
"EMMAOR_NCUBT2-08A_2019","2019-06-25","2019-06-20",1,"success","2019-05-24","N",2019,"EM_MAOR",346130.672,4887726.859,"NAD83 11N",2.2,148
"EMMAOR_NCUBT2-08A_2019","2019-06-27","2019-06-25",2,"success","2019-05-24","N",2019,"EM_MAOR",346130.672,4887726.859,"NAD83 11N",2.2,148
"EMMAOR_NCUBT2-08A_2019","2019-07-02","2019-06-27",3,"success","2019-05-24","N",2019,"EM_MAOR",346130.672,4887726.859,"NAD83 11N",2.2,148
"EMMAOR_NCUBT2-08A_2019","2019-07-09","2019-07-02",4,"success","2019-05-24","F",2019,"EM_MAOR",346130.672,4887726.859,"NAD83 11N",2.2,148
"EMMAOR_NCUBT2-10A_2015","2015-07-02","2015-06-30",1,"failure","2015-99-99","N",2015,"EM_MAOR",346153.224,4887334.899,"NAD83 11N",3.5,90
"EMMAOR_NCUBT2-10A_2015","2015-07-06","2015-07-02",2,"failure","2015-99-99","N",2015,"EM_MAOR",346153.224,4887334.899,"NAD83 11N",3.5,90
"EMMAOR_NCUBT2-10A_2015","2015-07-08","2015-07-06",3,"failure","2015-99-99","N",2015,"EM_MAOR",346153.224,4887334.899,"NAD83 11N",3.5,90
"EMMAOR_NCUBT2-10A_2016","2016-06-27","2016-06-24",1,"failure","2016-06-07","N",2016,"EM_MAOR",346005.164,4886997.165,"NAD83 11N",1.5,70
"EMMAOR_NCUBT2-10A_2016","2016-06-29","2016-06-27",2,"failure","2016-06-07","N",2016,"EM_MAOR",346005.164,4886997.165,"NAD83 11N",1.5,70
"EMMAOR_NCUBT2-10A_2016","2016-07-08","2016-06-29",3,"failure","2016-06-07","N",2016,"EM_MAOR",346005.164,4886997.165,"NAD83 11N",1.5,70
"EMMAOR_NCUBT2-10A_2016","2016-07-12","2016-07-08",4,"failure","2016-06-07","N",2016,"EM_MAOR",346005.164,4886997.165,"NAD83 11N",1.5,70
"EMMAOR_NCUBT2-10A_2017","2017-06-21","2017-06-12",1,"success","2017-05-27","N",2017,"EM_MAOR",345919.93,4887247.563,"NAD83 11N",1.7,145
"EMMAOR_NCUBT2-10A_2017","2017-06-27","2017-06-21",2,"success","2017-05-27","N",2017,"EM_MAOR",345919.93,4887247.563,"NAD83 11N",1.7,145
"EMMAOR_NCUBT2-10A_2017","2017-07-06","2017-06-27",3,"success","2017-05-27","N",2017,"EM_MAOR",345919.93,4887247.563,"NAD83 11N",1.7,145
"EMMAOR_NCUBT2-10A_2017","2017-07-12","2017-07-06",4,"success","2017-05-27","F",2017,"EM_MAOR",345919.93,4887247.563,"NAD83 11N",1.7,145
"EMMAOR_NCUBT2-10A_2021","2021-06-02","2021-05-25",1,"success","2021-05-24","I",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-06-10","2021-06-02",2,"success","2021-05-24","N",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-06-18","2021-06-10",3,"success","2021-05-24","N",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-06-24","2021-06-18",4,"success","2021-05-24","N",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-06-28","2021-06-24",5,"success","2021-05-24","N",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-06-30","2021-06-28",6,"success","2021-05-24","N",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NCUBT2-10A_2021","2021-07-02","2021-06-30",7,"success","2021-05-24","F",2021,"EM_MAOR",345837,4887269,"NAD83 11N",2.55,160
"EMMAOR_NDUGC1-01A_2015","2015-06-18","2015-06-08",1,"success","2015-05-26","N",2015,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",1.5,55
"EMMAOR_NDUGC1-01A_2015","2015-07-01","2015-06-18",2,"success","2015-05-26","N",2015,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",1.5,55
"EMMAOR_NDUGC1-01A_2015","2015-07-14","2015-07-01",3,"success","2015-05-26","F",2015,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",1.5,55
"EMMAOR_NDUGC1-01A_2016","2016-06-06","2016-06-02",1,"success","2016-05-22","I",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2016","2016-06-20","2016-06-06",2,"success","2016-05-22","N",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2016","2016-06-23","2016-06-20",3,"success","2016-05-22","N",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2016","2016-06-28","2016-06-23",4,"success","2016-05-22","N",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2016","2016-07-06","2016-06-28",5,"success","2016-05-22","F",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2016","2016-07-11","2016-07-06",6,"success","2016-05-22","F",2016,"EM_MAOR",390639.002,4895431.191,"NAD83 11N",2.7,258
"EMMAOR_NDUGC1-01A_2017","2017-06-28","2017-06-20",1,"success","2017-05-18","N",2017,"EM_MAOR",390532.025,4895392.237,"NAD83 11N",1.8,33
"EMMAOR_NDUGC1-01A_2017","2017-07-03","2017-06-28",2,"success","2017-05-18","F",2017,"EM_MAOR",390532.025,4895392.237,"NAD83 11N",1.8,33
"EMMAOR_NDUGC1-05A_2017","2017-06-28","2017-06-20",1,"success","2017-05-27","N",2017,"EM_MAOR",391552.765,4895312.544,"NAD83 11N",2.4,238
"EMMAOR_NDUGC1-05A_2017","2017-07-03","2017-06-28",2,"success","2017-05-27","N",2017,"EM_MAOR",391552.765,4895312.544,"NAD83 11N",2.4,238
"EMMAOR_NDUGC1-05A_2017","2017-07-13","2017-07-03",3,"success","2017-05-27","F",2017,"EM_MAOR",391552.765,4895312.544,"NAD83 11N",2.4,238
"EMMAOR_NDUGC1-06A_2017","2017-05-25","2017-05-24",1,"failure","2017-05-19","I",2017,"EM_MAOR",390400.722,4893620.775,"NAD83 11N",2.75,72
"EMMAOR_NDUGC1-06A_2017","2017-06-06","2017-05-25",2,"failure","2017-05-19","N",2017,"EM_MAOR",390400.722,4893620.775,"NAD83 11N",2.75,72
"EMMAOR_NDUGC1-06A_2017","2017-06-13","2017-06-06",3,"failure","2017-05-19","N",2017,"EM_MAOR",390400.722,4893620.775,"NAD83 11N",2.75,72
"EMMAOR_NDUGC1-06A_2017","2017-06-16","2017-06-13",4,"failure","2017-05-19","N",2017,"EM_MAOR",390400.722,4893620.775,"NAD83 11N",2.75,72
"EMMAOR_NDUGC1-06A_2017","2017-06-20","2017-06-16",5,"failure","2017-05-19","N",2017,"EM_MAOR",390400.722,4893620.775,"NAD83 11N",2.75,72
"EMMAOR_NDUGC1-06B_2017","2017-06-20","2017-06-16",1,"success","2017-05-19","N",2017,"EM_MAOR",391317.859,4894027.772,"NAD83 11N",2.5,302
"EMMAOR_NDUGC1-06B_2017","2017-06-28","2017-06-20",2,"success","2017-05-19","N",2017,"EM_MAOR",391317.859,4894027.772,"NAD83 11N",2.5,302
"EMMAOR_NDUGC1-06B_2017","2017-07-03","2017-06-28",3,"success","2017-05-19","F",2017,"EM_MAOR",391317.859,4894027.772,"NAD83 11N",2.5,302
"EMMAOR_NDUGC1-10A_2016","2016-07-06","2016-06-28",1,"success","2016-06-11","N",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NDUGC1-10A_2016","2016-07-11","2016-07-06",2,"success","2016-06-11","N",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NDUGC1-10A_2016","2016-07-14","2016-07-11",3,"success","2016-06-11","N",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NDUGC1-10A_2016","2016-07-20","2016-07-14",4,"success","2016-06-11","N",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NDUGC1-10A_2016","2016-07-21","2016-07-20",5,"success","2016-06-11","N",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NDUGC1-10A_2016","2016-07-25","2016-07-21",6,"success","2016-06-11","F",2016,"EM_MAOR",392209.915,4895522.643,"NAD83 11N",1.3,58
"EMMAOR_NELKT1-05A_2015","2015-06-23","2015-06-18",1,"success","2015-05-28","N",2015,"EM_MAOR",382947.617,4886290.213,"NAD83 11N",1.4,152
"EMMAOR_NELKT1-05A_2015","2015-07-06","2015-06-23",2,"success","2015-05-28","N",2015,"EM_MAOR",382947.617,4886290.213,"NAD83 11N",1.4,152
"EMMAOR_NELKT1-05A_2015","2015-07-08","2015-07-06",3,"success","2015-05-28","N",2015,"EM_MAOR",382947.617,4886290.213,"NAD83 11N",1.4,152
"EMMAOR_NELKT1-05A_2015","2015-07-14","2015-07-08",4,"success","2015-05-28","F",2015,"EM_MAOR",382947.617,4886290.213,"NAD83 11N",1.4,152
"EMMAOR_NELKT2-01A_2021","2021-07-07","2021-07-01",1,"failure","2021-99-99","I",2021,"EM_MAOR",387253,4893917,"NAD83 11N",3,76
"EMMAOR_NELKT2-01A_2021","2021-07-09","2021-07-07",2,"failure","2021-99-99","I",2021,"EM_MAOR",387253,4893917,"NAD83 11N",3,76
"EMMAOR_NELKT2-01A_2021","2021-07-12","2021-07-09",3,"failure","2021-99-99","I",2021,"EM_MAOR",387253,4893917,"NAD83 11N",3,76
"EMMAOR_NELKT2-01A_2021","2021-07-20","2021-07-12",4,"failure","2021-99-99","I",2021,"EM_MAOR",387253,4893917,"NAD83 11N",3,76
"EMMAOR_NELKT2-02A_2015","2015-07-07","2015-07-01",1,"success","2015-05-31","N",2015,"EM_MAOR",387014.282,4892729.184,"NAD83 11N",5.6,100
"EMMAOR_NELKT2-02A_2015","2015-07-08","2015-07-07",2,"success","2015-05-31","N",2015,"EM_MAOR",387014.282,4892729.184,"NAD83 11N",5.6,100
"EMMAOR_NELKT2-02A_2015","2015-07-14","2015-07-08",3,"success","2015-05-31","F",2015,"EM_MAOR",387014.282,4892729.184,"NAD83 11N",5.6,100
"EMMAOR_NELKT2-02A_2021","2021-06-21","2021-06-17",1,"success","2021-05-28","N",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-02A_2021","2021-07-01","2021-06-21",2,"success","2021-05-28","N",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-02A_2021","2021-07-07","2021-07-01",3,"success","2021-05-28","N",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-02A_2021","2021-07-08","2021-07-07",4,"success","2021-05-28","N",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-02A_2021","2021-07-09","2021-07-08",5,"success","2021-05-28","N",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-02A_2021","2021-07-12","2021-07-09",6,"success","2021-05-28","F",2021,"EM_MAOR",387138,4892693,"NAD83 11N",1.6,224
"EMMAOR_NELKT2-04A_2016","2016-06-28","2016-06-23",1,"success","2016-05-27","N",2016,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2016","2016-07-06","2016-06-28",2,"success","2016-05-27","N",2016,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2016","2016-07-11","2016-07-06",3,"success","2016-05-27","F",2016,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-06-13","2017-06-08",1,"success","2017-05-21","N",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-06-21","2017-06-13",2,"success","2017-05-21","N",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-06-26","2017-06-21",3,"success","2017-05-21","N",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-06-28","2017-06-26",4,"success","2017-05-21","N",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-07-03","2017-06-28",5,"success","2017-05-21","N",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-04A_2017","2017-07-13","2017-07-03",6,"success","2017-05-21","F",2017,"EM_MAOR",384832.738,4890913.384,"NAD83 11N",0.7,207
"EMMAOR_NELKT2-05A_2019","2019-06-25","2019-06-21",1,"success","2019-05-25","N",2019,"EM_MAOR",387659.259,4892338.555,"NAD83 11N",1.1,49
"EMMAOR_NELKT2-05A_2019","2019-07-05","2019-06-25",2,"success","2019-05-25","N",2019,"EM_MAOR",387659.259,4892338.555,"NAD83 11N",1.1,49
"EMMAOR_NELKT2-05A_2019","2019-07-09","2019-07-05",3,"success","2019-05-25","F",2019,"EM_MAOR",387659.259,4892338.555,"NAD83 11N",1.1,49
"EMMAOR_NELKT2-06A_2015","2015-07-01","2015-06-18",1,"success","2015-05-23","N",2015,"EM_MAOR",387958.405,4891880.336,"NAD83 11N",2.2,30
"EMMAOR_NELKT2-06A_2015","2015-07-07","2015-07-01",2,"success","2015-05-23","F",2015,"EM_MAOR",387958.405,4891880.336,"NAD83 11N",2.2,30
"EMMAOR_NELKT2-06A_2017","2017-06-13","2017-06-06",1,"success","2017-05-17","N",2017,"EM_MAOR",387928.098,4891950.203,"NAD83 11N",2,148
"EMMAOR_NELKT2-06A_2017","2017-06-20","2017-06-13",2,"success","2017-05-17","N",2017,"EM_MAOR",387928.098,4891950.203,"NAD83 11N",2,148
"EMMAOR_NELKT2-06A_2017","2017-06-26","2017-06-20",3,"success","2017-05-17","N",2017,"EM_MAOR",387928.098,4891950.203,"NAD83 11N",2,148
"EMMAOR_NELKT2-06A_2017","2017-06-28","2017-06-26",4,"success","2017-05-17","N",2017,"EM_MAOR",387928.098,4891950.203,"NAD83 11N",2,148
"EMMAOR_NELKT2-06A_2017","2017-07-03","2017-06-28",5,"success","2017-05-17","F",2017,"EM_MAOR",387928.098,4891950.203,"NAD83 11N",2,148
"EMMAOR_NELKT2-07A_2021","2021-07-07","2021-07-01",1,"success","2021-05-28","N",2021,"EM_MAOR",388273,4892715,"NAD83 11N",1.3,110
"EMMAOR_NELKT2-07A_2021","2021-07-08","2021-07-07",2,"success","2021-05-28","N",2021,"EM_MAOR",388273,4892715,"NAD83 11N",1.3,110
"EMMAOR_NELKT2-07A_2021","2021-07-09","2021-07-08",3,"success","2021-05-28","F",2021,"EM_MAOR",388273,4892715,"NAD83 11N",1.3,110
"EMMAOR_NELKT2-10A_2019","2019-06-25","2019-06-21",1,"success","2019-05-29","N",2019,"EM_MAOR",388875.509,4891555.433,"NAD83 11N",3,277
"EMMAOR_NELKT2-10A_2019","2019-07-09","2019-06-25",2,"success","2019-05-29","N",2019,"EM_MAOR",388875.509,4891555.433,"NAD83 11N",3,277
"EMMAOR_NELKT2-10A_2019","2019-07-12","2019-07-09",3,"success","2019-05-29","F",2019,"EM_MAOR",388875.509,4891555.433,"NAD83 11N",3,277
"EMMAOR_NELKT3-01A_2017","2017-06-21","2017-06-15",1,"success","2017-05-26","N",2017,"EM_MAOR",381021.182,4891838.568,"NAD83 11N",7.7,230
"EMMAOR_NELKT3-01A_2017","2017-06-26","2017-06-21",2,"success","2017-05-26","N",2017,"EM_MAOR",381021.182,4891838.568,"NAD83 11N",7.7,230
"EMMAOR_NELKT3-01A_2017","2017-06-28","2017-06-26",3,"success","2017-05-26","N",2017,"EM_MAOR",381021.182,4891838.568,"NAD83 11N",7.7,230
"EMMAOR_NELKT3-01A_2017","2017-07-05","2017-06-28",4,"success","2017-05-26","N",2017,"EM_MAOR",381021.182,4891838.568,"NAD83 11N",7.7,230
"EMMAOR_NELKT3-01A_2017","2017-07-13","2017-07-05",5,"success","2017-05-26","F",2017,"EM_MAOR",381021.182,4891838.568,"NAD83 11N",7.7,230
"EMMAOR_NELKT3-03A_2014","2014-06-30","2014-06-05",1,"failure","2014-99-99","9",2014,"EM_MAOR",381515.93,4891692.458,"NAD83 11N",6.9,175
"EMMAOR_NELKT3-03A_2019","2019-06-27","2019-06-26",1,"failure","2019-06-08","N",2019,"EM_MAOR",381550.143,4891495.527,"NAD83 11N",2.3,281
"EMMAOR_NELKT3-03A_2019","2019-06-30","2019-06-27",2,"failure","2019-06-08","N",2019,"EM_MAOR",381550.143,4891495.527,"NAD83 11N",2.3,281
"EMMAOR_NELKT3-03A_2019","2019-07-01","2019-06-30",3,"failure","2019-06-08","N",2019,"EM_MAOR",381550.143,4891495.527,"NAD83 11N",2.3,281
"EMMAOR_NELKT3-08A_2021","2021-07-01","2021-06-25",1,"failure","2021-06-08","N",2021,"EM_MAOR",381079,4889752,"NAD83 11N",2.8,75
"EMMAOR_NELKT3-08A_2021","2021-07-07","2021-07-01",2,"failure","2021-06-08","N",2021,"EM_MAOR",381079,4889752,"NAD83 11N",2.8,75
"EMMAOR_NELKT3-08A_2021","2021-07-08","2021-07-07",3,"failure","2021-06-08","N",2021,"EM_MAOR",381079,4889752,"NAD83 11N",2.8,75
"EMMAOR_NELKT3-08A_2021","2021-07-09","2021-07-08",4,"failure","2021-06-08","N",2021,"EM_MAOR",381079,4889752,"NAD83 11N",2.8,75
"EMMAOR_NELKT3-08A_2021","2021-07-12","2021-07-09",5,"failure","2021-06-08","N",2021,"EM_MAOR",381079,4889752,"NAD83 11N",2.8,75
"EMMAOR_NFLAGC1-02A_2015","2015-07-06","2015-07-01",1,"success","2015-05-30","N",2015,"EM_MAOR",390793.838,4899518.43,"NAD83 11N",1.8,200
"EMMAOR_NFLAGC1-02A_2015","2015-07-08","2015-07-06",2,"success","2015-05-30","N",2015,"EM_MAOR",390793.838,4899518.43,"NAD83 11N",1.8,200
"EMMAOR_NFLAGC1-02A_2015","2015-07-14","2015-07-08",3,"success","2015-05-30","F",2015,"EM_MAOR",390793.838,4899518.43,"NAD83 11N",1.8,200
"EMMAOR_NFLAGC1-05A_2015","2015-07-01","2015-06-15",1,"failure","2015-06-07","I",2015,"EM_MAOR",390818.894,4898931.832,"NAD83 11N",4,145
"EMMAOR_NFLAGC1-05A_2019","2019-06-17","2019-06-05",1,"success","2019-05-30","N",2019,"EM_MAOR",390743.897,4899177.662,"NAD83 11N",3.4,9
"EMMAOR_NFLAGC1-05A_2019","2019-06-21","2019-06-17",2,"success","2019-05-30","N",2019,"EM_MAOR",390743.897,4899177.662,"NAD83 11N",3.4,9
"EMMAOR_NFLAGC1-05A_2019","2019-07-09","2019-06-21",3,"success","2019-05-30","N",2019,"EM_MAOR",390743.897,4899177.662,"NAD83 11N",3.4,9
"EMMAOR_NFLAGC1-05A_2019","2019-07-12","2019-07-09",4,"success","2019-05-30","N",2019,"EM_MAOR",390743.897,4899177.662,"NAD83 11N",3.4,9
"EMMAOR_NFLAGC1-05A_2019","2019-07-19","2019-07-12",5,"success","2019-05-30","F",2019,"EM_MAOR",390743.897,4899177.662,"NAD83 11N",3.4,9
"EMMAOR_NFLAGC1-06A_2016","2016-07-11","2016-07-06",1,"success","2016-06-04","N",2016,"EM_MAOR",390620.178,4898827.523,"NAD83 11N",1.7,104
"EMMAOR_NFLAGC1-06A_2016","2016-07-14","2016-07-11",2,"success","2016-06-04","N",2016,"EM_MAOR",390620.178,4898827.523,"NAD83 11N",1.7,104
"EMMAOR_NFLAGC1-06A_2016","2016-07-20","2016-07-14",3,"success","2016-06-04","F",2016,"EM_MAOR",390620.178,4898827.523,"NAD83 11N",1.7,104
"EMMAOR_NFLAGC1-06A_2016","2016-07-21","2016-07-20",4,"success","2016-06-04","F",2016,"EM_MAOR",390620.178,4898827.523,"NAD83 11N",1.7,104
"EMMAOR_NFLAGC1-06A_2017","2017-06-13","2017-06-06",1,"success","2017-05-25","N",2017,"EM_MAOR",390625.318,4898879.623,"NAD83 11N",4.2,340
"EMMAOR_NFLAGC1-06A_2017","2017-06-20","2017-06-13",2,"success","2017-05-25","N",2017,"EM_MAOR",390625.318,4898879.623,"NAD83 11N",4.2,340
"EMMAOR_NFLAGC1-06A_2017","2017-06-28","2017-06-20",3,"success","2017-05-25","N",2017,"EM_MAOR",390625.318,4898879.623,"NAD83 11N",4.2,340
"EMMAOR_NFLAGC1-06A_2017","2017-07-03","2017-06-28",4,"success","2017-05-25","N",2017,"EM_MAOR",390625.318,4898879.623,"NAD83 11N",4.2,340
"EMMAOR_NFLAGC1-06A_2017","2017-07-13","2017-07-03",5,"success","2017-05-25","F",2017,"EM_MAOR",390625.318,4898879.623,"NAD83 11N",4.2,340
"EMMAOR_NFLAGC1-07A_2014","2014-06-19","2014-06-10",1,"failure","2014-99-99","N",2014,"EM_MAOR",391229.25,4899148.852,"NAD83 11N",2.1,197
"EMMAOR_NFLAGC1-07A_2014","2014-07-08","2014-06-19",2,"failure","2014-99-99","N",2014,"EM_MAOR",391229.25,4899148.852,"NAD83 11N",2.1,197
"EMMAOR_NFLAGC1-08A_2015","2015-07-01","2015-06-10",1,"success","2015-05-24","N",2015,"EM_MAOR",391266.276,4898481.279,"NAD83 11N",9,224
"EMMAOR_NFLAGC1-08A_2015","2015-07-06","2015-07-01",2,"success","2015-05-24","N",2015,"EM_MAOR",391266.276,4898481.279,"NAD83 11N",9,224
"EMMAOR_NFLAGC1-08A_2015","2015-07-08","2015-07-06",3,"success","2015-05-24","F",2015,"EM_MAOR",391266.276,4898481.279,"NAD83 11N",9,224
"EMMAOR_NFLAGC2-03A_2019","2019-07-10","2019-07-01",1,"success","2019-06-05","N",2019,"EM_MAOR",393393.585,4892277.049,"NAD83 11N",6,262
